S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
71,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",5174.33,4171.29,-19.38
72,72,IRON AND STEEL,5083.75,5522.28,8.63
73,73,ARTICLES OF IRON OR STEEL,2486.14,2403.57,-3.32
74,74,COPPER AND ARTICLES THEREOF.,188.28,211.01,12.08
75,75,NICKEL AND ARTICLES THEREOF.,87.33,54.13,-38.02
76,76,ALUMINIUM AND ARTICLES THEREOF.,2679.79,1269.72,-52.62
77,78,LEAD AND ARTICLES THEREOF.,32.63,34.16,4.71
78,79,ZINC AND ARTICLES THEREOF.,64.44,32.22,-50.0
79,80,TIN AND ARTICLES THEREOF.,2.46,1.85,-24.69
80,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,39.78,25.94,-34.8
81,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",324.34,310.9,-4.15
82,83,MISCELLANEOUS ARTICLES OF BASE METAL.,240.61,267.6,11.22
83,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",7012.89,7559.42,7.79
84,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",9618.41,10519.55,9.37
85,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",56.45,69.89,23.8
86,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",3149.47,3629.85,15.25
87,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",563.06,720.8,28.02
88,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",294.72,39.72,-86.52
89,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1556.26,1482.6,-4.73
90,91,CLOCKS AND WATCHES AND PARTS THEREOF.,31.51,35.44,12.46
91,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,11.55,13.18,14.09
92,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,67.71,75.22,11.1
93,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",691.05,747.23,8.13
94,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",205.39,212.98,3.7
95,96,MISCELLANEOUS MANUFACTURED ARTICLES.,135.57,132.59,-2.19
96,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,72.29,84.75,17.23
97,98,PROJECT GOODS; SOME SPECIAL USES.,3.07,4.6,49.69
98,99,MISCELLANEOUS GOODS.,0.18,0.06,-66.16
,,Total,98278.85,98807.41,0.54
