S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,01,LIVE ANIMALS.,4.63,0.99,-78.66
2,02,MEAT AND EDIBLE MEAT OFFAL.,62.91,36.1,-42.61
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",45.65,37.56,-17.73
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",136.07,100.65,-26.03
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",3.15,1.23,-60.98
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.99,1.77,-11.23
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,449.91,539.65,19.95
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,257.05,169.24,-34.16
9,09,"COFFEE, TEA, MATE AND SPICES.",433.59,441.43,1.81
10,10,CEREALS.,3374.35,1996.02,-40.85
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,49.83,71.66,43.79
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",113.78,148.0,30.08
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",22.58,15.3,-32.22
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,16.16,11.89,-26.42
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,76.9,55.31,-28.08
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.61,0.65,6.24
17,17,SUGARS AND SUGAR CONFECTIONERY.,1134.74,1046.31,-7.79
18,18,COCOA AND COCOA PREPARATIONS.,20.52,21.54,4.95
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",138.42,125.68,-9.2
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",33.32,51.18,53.6
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,91.81,95.55,4.07
