S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,01,LIVE ANIMALS.,0.0,0.4
2,02,MEAT AND EDIBLE MEAT OFFAL.,1256.89,1411.67,12.31
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",522.36,645.72,23.62
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",41.04,74.91,82.54
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",23.3,210.16,802.11
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,3.4,5.53,62.6
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,142.89,165.89,16.1
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,91.3,89.75,-1.7
9,09,"COFFEE, TEA, MATE AND SPICES.",404.9,355.93,-12.1
10,10,CEREALS.,597.81,1241.22,107.63
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,120.23,207.46,72.55
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",634.52,628.81,-0.9
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",28.68,38.7,34.92
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,1.47,1.5,1.95
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,79.47,119.24,50.05
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.45,1.83,26.68
17,17,SUGARS AND SUGAR CONFECTIONERY.,698.24,1300.59,86.27
18,18,COCOA AND COCOA PREPARATIONS.,27.37,30.52,11.5
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",40.69,37.98,-6.65
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",50.2,61.44,22.39
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,94.6,105.55,11.58
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",38.35,32.0,-16.56
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,433.4,267.42,-38.3
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,130.37,131.05,0.52
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",143.58,156.75,9.17
26,26,"ORES, SLAG AND ASH.",198.26,319.77,61.29
