S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,01,LIVE ANIMALS.,0.47,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.4,0.48,18.34
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.44,0.64,43.44
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.16,0.03,-84.07
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,7.45,6.59,-11.57
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,27.83,51.03,83.36
7,09,"COFFEE, TEA, MATE AND SPICES.",0.01,0.05,328.06
8,10,CEREALS.,3.92,9.09,131.82
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.0,-98.76
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",0.96,3.32,244.33
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.02,0.0,-93.83
12,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.03,0.02,-18.86
13,17,SUGARS AND SUGAR CONFECTIONERY.,9.06,0.0,-100.0
14,18,COCOA AND COCOA PREPARATIONS.,0.0,0.0,2271.32
15,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.09,0.13,57.01
16,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.37,1.33,-2.68
17,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.15,0.37,153.96
18,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.44,0.66,52.27
19,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,14.4,20.38,41.55
20,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.14,0.41,192.56
21,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",61.79,84.39,36.58
22,26,"ORES, SLAG AND ASH.",331.83,718.83,116.63
23,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2251.85,3720.09,65.2
24,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",46.3,47.3,2.17
25,29,ORGANIC CHEMICALS,63.23,103.71,64.02
26,30,PHARMACEUTICAL PRODUCTS,2.99,3.12,4.21
27,31,FERTILISERS.,0.82,1.0,22.49
28,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",6.58,7.76,18.03
29,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",2.65,2.96,11.45
30,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.67,0.82,22.82
31,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.52,0.46,-11.62
32,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.07,0.11,66.64
33,38,MISCELLANEOUS CHEMICAL PRODUCTS.,2.76,5.97,116.24
34,39,PLASTIC AND ARTICLES THEREOF.,8.04,5.85,-27.23
35,40,RUBBER AND ARTICLES THEREOF.,1.62,1.09,-32.61
