S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,45.78,63.25,38.16
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",7.95,7.24,-8.84
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",4.11,3.97,-3.25
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.04,0.01,-86.17
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.28,0.2,-28.79
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,8.1,10.61,31.04
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.63,1.43,127.48
8,09,"COFFEE, TEA, MATE AND SPICES.",38.84,45.68,17.6
9,10,CEREALS.,1901.61,2241.1,17.85
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,4.66,8.93,91.73
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2.25,2.18,-2.94
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",3.05,1.42,-53.35
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.42,0.13,-68.56
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,1.7,1.67,-1.78
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.83,1.77,114.91
16,17,SUGARS AND SUGAR CONFECTIONERY.,60.17,121.84,102.49
17,18,COCOA AND COCOA PREPARATIONS.,6.52,9.17,40.72
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",38.47,44.16,14.79
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",5.85,4.28,-26.85
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,54.29,60.06,10.63
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",89.56,47.02,-47.5
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2.98,3.28,9.9
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,14.12,32.3,128.74
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",12.65,8.38,-33.72
25,26,"ORES, SLAG AND ASH.",1.34,0.46,-65.62
