S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.0,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",1.12,1.35,20.46
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.0,958035.71
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.01,0.01,35.23
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.06,0.06,-13.0
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,3.93,5.23,33.12
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,5.64,4.63,-17.86
8,09,"COFFEE, TEA, MATE AND SPICES.",5.72,8.05,40.78
9,10,CEREALS.,3.93,4.79,21.87
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,36.37,22.49,-38.17
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",3.63,1.15,-68.18
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",3.38,1.32,-61.12
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.0,0.01,561.63
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.46,0.39,-16.23
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.13,0.19,47.93
16,17,SUGARS AND SUGAR CONFECTIONERY.,0.08,2.79,3363.08
17,18,COCOA AND COCOA PREPARATIONS.,0.13,0.07,-49.52
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.41,0.79,91.69
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",3.64,3.71,1.83
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,3.32,6.37,91.53
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.07,0.06,-11.86
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,4.11,30.39,640.3
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.15,0.24,58.71
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",6.96,3.94,-43.35
25,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",0.04,0.02,-57.5
26,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",55.77,12.21,-78.11
27,29,ORGANIC CHEMICALS,620.61,682.52,9.98
28,30,PHARMACEUTICAL PRODUCTS,17.46,20.79,19.04
29,31,FERTILISERS.,0.04,0.03,-17.23
30,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",31.61,19.08,-39.63
31,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",12.27,11.11,-9.4
32,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.74,0.61,-18.23
33,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.16,0.2,25.37
34,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.01,0.0,-99.56
35,38,MISCELLANEOUS CHEMICAL PRODUCTS.,14.17,2.08,-85.28
36,39,PLASTIC AND ARTICLES THEREOF.,6.32,7.23,14.4
37,40,RUBBER AND ARTICLES THEREOF.,11.34,14.29,25.99
38,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1.35,1.38,2.1
39,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",29.3,26.24,-10.44
