S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,01,LIVE ANIMALS.,0.34,1.01,197.87
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.26,0.19,-24.86
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",4.15,3.67,-11.54
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.48,1.13,135.33
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",6.09,7.97,30.9
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.41,0.31,-24.77
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,74.24,60.77,-18.14
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,135.45,134.15,-0.97
9,09,"COFFEE, TEA, MATE AND SPICES.",34.22,34.27,0.15
10,10,CEREALS.,69.39,1.04,-98.5
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,6.66,4.02,-39.68
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",36.75,106.52,189.83
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",11.3,12.4,9.68
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.0,0.01
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,5699.86,2950.66,-48.23
16,17,SUGARS AND SUGAR CONFECTIONERY.,281.07,1952.7,594.74
17,18,COCOA AND COCOA PREPARATIONS.,15.39,44.12,186.7
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.35,0.46,30.08
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",9.77,13.21,35.18
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,3.32,9.51,186.41
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",24.29,67.23,176.79
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,88.1,11.67,-86.76
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,2.14,4.02,87.62
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",145.48,116.95,-19.61
25,26,"ORES, SLAG AND ASH.",1874.37,1466.32,-21.77
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",4735.46,5528.32,16.74
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",143.09,150.24,5.0
28,29,ORGANIC CHEMICALS,173.78,119.14,-31.45
29,30,PHARMACEUTICAL PRODUCTS,88.71,62.39,-29.67
30,31,FERTILISERS.,9.68,8.69,-10.28
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",13.47,15.14,12.41
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",23.67,22.61,-4.45
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",4.13,2.7,-34.58
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,2.54,5.49,116.26
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.0,0.03
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.0,0.0
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,72.51,52.56,-27.52
38,39,PLASTIC AND ARTICLES THEREOF.,39.43,30.43,-22.84
39,40,RUBBER AND ARTICLES THEREOF.,12.9,15.64,21.17
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,57.57,44.5,-22.71
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.13,0.4,218.11
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.21,0.09,-56.63
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,562.6,494.73,-12.07
44,45,CORK AND ARTICLES OF CORK.,0.0,0.0
45,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,135.91,100.66,-25.94
46,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",25.52,32.58,27.66
47,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.01,0.07,584.42
48,50,SILK,2.1,1.37,-34.94
49,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",7.38,5.37,-27.15
50,52,COTTON.,67.39,25.52,-62.13
