S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.19,0.86,355.32
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.49,0.48,-0.91
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",50.75,75.68,49.14
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",2.12,0.84,-60.24
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.41,2.93,107.13
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,4.26,5.33,25.09
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,942.42,1226.66,30.16
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,156.47,176.19,12.6
9,09,"COFFEE, TEA, MATE AND SPICES.",392.46,478.63,21.96
10,10,CEREALS.,2.79,159.63,5623.15
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,3.19,1.67,-47.61
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",91.92,97.3,5.86
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",63.38,65.82,3.84
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,25.73,30.94,20.24
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,8100.65,8308.34,2.56
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.52,0.76,47.02
17,17,SUGARS AND SUGAR CONFECTIONERY.,12.73,10.3,-19.04
18,18,COCOA AND COCOA PREPARATIONS.,314.52,602.63,91.6
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",91.79,94.77,3.25
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",38.68,62.2,60.83
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,34.69,54.07,55.87
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",94.34,103.66,9.88
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,187.02,199.89,6.88
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,42.36,64.9,53.21
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",111.05,124.04,11.69
26,26,"ORES, SLAG AND ASH.",1664.57,1113.71,-33.09
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",16606.06,12740.35,-23.28
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",1274.93,1351.37,6.0
29,29,ORGANIC CHEMICALS,3041.49,3618.63,18.98
30,30,PHARMACEUTICAL PRODUCTS,149.1,187.59,25.82
31,31,FERTILISERS.,333.19,148.08,-55.56
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",308.92,322.01,4.24
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",172.6,233.08,35.04
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",245.32,424.19,72.92
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,84.06,78.28,-6.87
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,3.77,3.44,-8.79
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,5.32,7.09,33.22
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,1498.71,1891.39,26.2
39,39,PLASTIC AND ARTICLES THEREOF.,3627.93,3782.66,4.27
40,40,RUBBER AND ARTICLES THEREOF.,1278.01,1745.86,36.61
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,88.79,69.44,-21.8
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",54.46,54.31,-0.28
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.0,0.03,6033.15
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,693.66,744.79,7.37
45,45,CORK AND ARTICLES OF CORK.,0.87,0.91,4.0
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",4.7,4.85,3.12
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,332.75,275.63,-17.17
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",566.39,528.8,-6.64
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",25.52,26.97,5.68
50,50,SILK,111.46,105.21,-5.6
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",3.21,2.74,-14.78
52,52,COTTON.,64.49,84.28,30.68
