S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",184.7,237.34,28.5
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",35.67,31.4,-11.97
50,50,SILK,50.48,88.16,74.63
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.64,4.57,619.76
52,52,COTTON.,24.29,28.24,16.26
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.68,0.42,-37.93
54,54,MAN-MADE FILAMENTS.,105.28,201.57,91.46
55,55,MAN-MADE STAPLE FIBRES.,183.28,239.98,30.94
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",62.18,84.19,35.41
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,40.39,51.31,27.03
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,18.49,25.11,35.8
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",97.79,153.82,57.31
60,60,KNITTED OR CROCHETED FABRICS.,20.17,31.43,55.87
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",45.09,70.15,55.58
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",34.98,52.14,49.04
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,38.42,18.85,-50.94
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",153.12,236.01,54.14
65,65,HEADGEAR AND PARTS THEREOF.,2.04,3.11,52.41
66,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.03,0.1,196.16
67,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.2,1.2,502.09
68,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",38.15,60.98,59.82
69,69,CERAMIC PRODUCTS.,42.14,53.36,26.61
70,70,GLASS AND GLASSWARE.,209.51,295.09,40.85
71,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",1982.6,1906.51,-3.84
72,72,IRON AND STEEL,1201.04,2379.21,98.1
73,73,ARTICLES OF IRON OR STEEL,659.6,765.48,16.05
74,74,COPPER AND ARTICLES THEREOF.,851.43,1220.45,43.34
75,75,NICKEL AND ARTICLES THEREOF.,31.23,57.08,82.78
76,76,ALUMINIUM AND ARTICLES THEREOF.,502.23,622.15,23.88
77,78,LEAD AND ARTICLES THEREOF.,133.25,129.8,-2.59
78,79,ZINC AND ARTICLES THEREOF.,20.46,48.34,136.24
79,80,TIN AND ARTICLES THEREOF.,189.04,366.88,94.08
80,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,8.16,17.84,118.69
81,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",48.06,63.04,31.18
82,83,MISCELLANEOUS ARTICLES OF BASE METAL.,46.55,92.44,98.57
83,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",4612.61,6597.19,43.02
84,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",7491.82,8159.8,8.92
85,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",7.87,12.73,61.73
86,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",603.5,903.69,49.74
87,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",26.9,101.98,279.06
88,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",1478.03,1161.29,-21.43
89,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1126.47,1502.57,33.39
90,91,CLOCKS AND WATCHES AND PARTS THEREOF.,6.17,10.65,72.62
91,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,10.29,19.2,86.65
92,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.0,0.0
93,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",127.76,175.92,37.69
94,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",16.5,14.52,-12.01
95,96,MISCELLANEOUS MANUFACTURED ARTICLES.,96.75,112.06,15.82
96,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,6.72,0.2,-97.05
97,98,PROJECT GOODS; SOME SPECIAL USES.,21.96,15.33,-30.2
98,99,MISCELLANEOUS GOODS.,0.05,0.45,728.46
,,Total,47420.63,68081.43,43.57
