S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,0.12,0.0,-96.26
2,02,MEAT AND EDIBLE MEAT OFFAL.,2.97,7.04,137.15
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.22,0.39,76.45
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.01,0.01,-25.22
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.01,0.02,175.07
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.26,0.3,14.4
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.29,0.3,3.22
8,09,"COFFEE, TEA, MATE AND SPICES.",0.92,1.09,17.66
9,10,CEREALS.,2.44,29.82,1120.9
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.04,1.44,38.43
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1.64,1.65,0.7
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.11,0.16,41.57
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.01,0.0,-93.56
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.18,0.25,43.23
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.29,0.98,234.89
16,17,SUGARS AND SUGAR CONFECTIONERY.,25.27,30.38,20.26
17,18,COCOA AND COCOA PREPARATIONS.,0.05,0.11,138.24
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",14.22,17.88,25.74
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.78,1.36,74.82
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,3.76,3.25,-13.73
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",10.6,22.41,111.34
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,1.19,0.93,-22.0
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.24,0.52,119.26
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",4.26,4.7,10.12
