S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.58,0.99,72.38
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",1067.15,846.82,-20.65
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",13.74,8.06,-41.3
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",10.9,10.48,-3.82
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,30.42,28.89,-5.03
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,141.5,166.65,17.77
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,283.31,364.26,28.57
9,09,"COFFEE, TEA, MATE AND SPICES.",640.96,717.34,11.92
10,10,CEREALS.,211.96,258.76,22.08
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,67.55,73.11,8.24
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",228.34,280.72,22.94
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",203.57,178.74,-12.2
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,3.54,2.6,-26.56
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,439.75,307.37,-30.1
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",39.28,37.13,-5.46
17,17,SUGARS AND SUGAR CONFECTIONERY.,146.63,72.81,-50.34
18,18,COCOA AND COCOA PREPARATIONS.,5.1,16.7,227.75
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",14.75,21.26,44.17
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",165.15,211.8,28.25
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,134.01,162.02,20.9
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",18.57,24.63,32.67
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,110.27,85.81,-22.18
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,362.76,446.1,22.97
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",140.82,122.41,-13.07
26,26,"ORES, SLAG AND ASH.",166.23,48.38,-70.9
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",15625.82,19196.31,22.85
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",384.18,314.52,-18.13
29,29,ORGANIC CHEMICALS,5635.06,5012.68,-11.04
30,30,PHARMACEUTICAL PRODUCTS,2717.17,2878.73,5.95
31,31,FERTILISERS.,1.75,2.97,69.44
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",581.48,492.68,-15.27
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",256.35,270.2,5.4
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",57.88,62.89,8.64
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,44.69,43.85,-1.88
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,13.14,26.83,104.18
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.35,0.13,-61.73
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,901.44,818.23,-9.23
39,39,PLASTIC AND ARTICLES THEREOF.,1299.63,1047.67,-19.39
40,40,RUBBER AND ARTICLES THEREOF.,1219.34,1237.34,1.48
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,134.36,113.78,-15.32
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",1191.75,1111.92,-6.7
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.89,0.88,-1.11
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,95.49,99.74,4.45
45,45,CORK AND ARTICLES OF CORK.,0.27,0.4,45.99
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",17.85,20.18,13.07
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,1.06,1.64,54.48
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",243.56,254.97,4.68
