S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,01,LIVE ANIMALS.,5.54,5.36,-3.28
2,02,MEAT AND EDIBLE MEAT OFFAL.,1.38,2.96,113.71
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",6.62,10.02,51.26
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",26.55,26.18,-1.39
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",7.78,6.33,-18.58
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,12.57,16.98,35.09
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,23.57,12.88,-45.34
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,97.64,177.39,81.68
9,09,"COFFEE, TEA, MATE AND SPICES.",15.4,22.64,47.02
10,10,CEREALS.,4.06,8.39,106.71
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,19.68,16.52,-16.07
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",63.9,61.14,-4.32
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",27.7,28.77,3.84
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.02,0.09,387.09
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,451.34,722.14,60.0
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.88,1.02,15.62
17,17,SUGARS AND SUGAR CONFECTIONERY.,75.6,92.04,21.74
18,18,COCOA AND COCOA PREPARATIONS.,30.69,44.38,44.58
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",14.11,15.09,6.94
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",17.67,30.77,74.17
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,72.33,60.05,-16.98
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",216.18,346.47,60.26
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,91.73,170.88,86.28
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,7.3,9.18,25.8
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",252.76,376.99,49.15
26,26,"ORES, SLAG AND ASH.",65.65,138.0,110.2
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",1984.97,4538.73,128.65
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",773.63,785.09,1.48
