S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.0,0.24
3,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.65,0.91,39.79
4,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,2.41,2.07,-14.1
5,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,261.68,357.34,36.55
6,09,"COFFEE, TEA, MATE AND SPICES.",4.91,3.64,-25.86
7,10,CEREALS.,0.14,0.0
8,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.85,0.48,-43.92
9,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",5.28,4.04,-23.56
10,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",6.49,1.87,-71.17
11,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,105.7,98.63,-6.69
12,17,SUGARS AND SUGAR CONFECTIONERY.,6.24,6.44,3.1
13,18,COCOA AND COCOA PREPARATIONS.,0.08,0.05,-38.26
14,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.27,0.17,-35.88
15,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",4.96,7.69,54.95
16,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.39,0.27,-32.04
17,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.1,0.05,-49.19
18,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.0,0.1
19,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.02,0.2,782.46
20,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",608.33,938.28,54.24
21,26,"ORES, SLAG AND ASH.",0.94,1.14,22.13
22,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",29929.38,28774.31,-3.86
23,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",630.48,768.07,21.82
24,29,ORGANIC CHEMICALS,241.12,76.26,-68.37
25,30,PHARMACEUTICAL PRODUCTS,14.08,11.42,-18.93
26,31,FERTILISERS.,414.11,412.82,-0.31
27,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",4.08,4.89,19.77
28,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",3.25,5.27,62.16
29,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",1.07,0.33,-69.32
30,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.19,0.21,7.79
31,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.0,3.82
32,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.11,0.0
33,38,MISCELLANEOUS CHEMICAL PRODUCTS.,85.26,79.04,-7.3
34,39,PLASTIC AND ARTICLES THEREOF.,35.83,28.24,-21.19
35,40,RUBBER AND ARTICLES THEREOF.,2.19,2.61,19.04
36,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,4.25,3.58,-15.78
37,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.17,0.23,35.93
38,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.07,0.02,-68.83
39,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,22.75,28.17,23.79
