S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.07,0.0,-99.53
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",46.31,41.06,-11.34
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.75,0.26,-64.85
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.47,0.05,-89.66
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.2,1.69,40.97
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,26.4,35.47,34.34
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,4.69,5.09,8.53
8,09,"COFFEE, TEA, MATE AND SPICES.",49.36,72.07,46.0
9,10,CEREALS.,68.19,49.72,-27.08
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,5.22,11.17,113.87
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",15.18,20.19,32.94
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",23.67,29.04,22.72
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.06,0.05,-14.24
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,64.53,18.65,-71.09
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",2.93,5.34,82.29
16,17,SUGARS AND SUGAR CONFECTIONERY.,18.66,16.11,-13.66
17,18,COCOA AND COCOA PREPARATIONS.,10.93,12.73,16.46
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",13.14,30.41,131.48
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",4.88,9.65,97.84
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,11.47,15.81,37.86
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",6.96,11.66,67.52
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,29.66,41.55,40.1
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,36.52,36.26,-0.71
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",4.73,7.37,55.8
25,26,"ORES, SLAG AND ASH.",21.22,6.26,-70.5
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",4700.11,1692.47,-63.99
