S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",4.56,6.21,36.2
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.17,0.12,-29.48
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.0,0.02
4,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.06,0.1,55.61
5,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.62,0.41,-33.92
6,09,"COFFEE, TEA, MATE AND SPICES.",0.23,1.48,558.08
7,10,CEREALS.,0.13,0.05,-64.4
8,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.02,0.0
9,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",0.62,2.88,366.66
10,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.21,0.06,-72.98
11,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.0,0.04
12,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.02,0.02,-16.65
13,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.15,0.67,338.94
14,17,SUGARS AND SUGAR CONFECTIONERY.,0.05,0.13,151.31
15,18,COCOA AND COCOA PREPARATIONS.,0.04,0.0,-99.94
16,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.02,0.01,-32.14
17,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.07,0.0
18,21,MISCELLANEOUS EDIBLE PREPARATIONS.,1.02,0.06,-93.71
19,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.01,0.02,134.85
20,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,1.22,0.24,-80.71
21,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.0,0.02
22,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",0.05,0.4,648.15
23,26,"ORES, SLAG AND ASH.",0.68,0.32,-52.97
24,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",0.49,1.37,179.4
