S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",8.09,6.44,-20.35
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.04,0.27,523.57
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.01,0.01,-31.26
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.0,0.03
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.48,0.1,-78.64
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.42,0.31,-27.27
7,09,"COFFEE, TEA, MATE AND SPICES.",2.01,2.41,19.85
8,10,CEREALS.,0.36,0.21,-41.67
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.02,0.02,24.74
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",5.11,3.45,-32.51
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.32,0.39,21.18
12,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.01,0.37,3340.44
13,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.41,2.14,422.28
14,17,SUGARS AND SUGAR CONFECTIONERY.,0.0,0.09,2001.89
15,18,COCOA AND COCOA PREPARATIONS.,0.0,0.0,23615.54
16,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.05,0.0,-97.84
17,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.15,0.06,-58.31
18,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.13,0.0,-99.18
19,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.01,0.02,141.05
20,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.06,0.31,442.9
21,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.04,0.0
22,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",0.38,0.27,-28.54
23,26,"ORES, SLAG AND ASH.",0.0,0.08
24,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",104.9,12.8,-87.8
25,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",0.65,0.96,46.31
26,29,ORGANIC CHEMICALS,3.99,6.21,55.67
27,30,PHARMACEUTICAL PRODUCTS,61.52,82.71,34.44
28,31,FERTILISERS.,0.0,0.05
29,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0.85,0.11,-86.8
