S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.0,0.03
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.01
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.0,0.04
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.0,0.0
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,1.85,4.95,167.7
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.09,0.03,-62.63
7,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.07,0.33,347.98
8,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",0.14,0.05,-63.69
9,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",13.69,7.36,-46.23
10,18,COCOA AND COCOA PREPARATIONS.,0.03,0.0
11,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.03,0.0
12,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.01,0.0
13,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.0,0.41
14,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",14.92,13.06,-12.44
15,26,"ORES, SLAG AND ASH.",0.0,0.0
16,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",11.62,23.52,102.3
17,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",8.0,9.19,14.88
18,29,ORGANIC CHEMICALS,0.1,0.08,-19.24
19,30,PHARMACEUTICAL PRODUCTS,0.22,0.26,17.45
20,31,FERTILISERS.,72.74,161.2,121.61
21,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0.0,0.01,30029.18
22,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.0,0.0
23,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.0,0.04
24,38,MISCELLANEOUS CHEMICAL PRODUCTS.,0.02,0.03,10.29
25,39,PLASTIC AND ARTICLES THEREOF.,0.0,0.09,4458.22
26,40,RUBBER AND ARTICLES THEREOF.,0.0,0.0
27,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.82,2.6,218.95
28,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,3.48,2.43,-30.0
29,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.0,0.0,87.69
30,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.0,0.0
31,50,SILK,0.14,0.75,420.22
32,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.01,0.01,3.7
33,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.0,0.0
34,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.0,0.0
35,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.0,0.06,1845.24
36,69,CERAMIC PRODUCTS.,0.0,0.0,-45.81
37,70,GLASS AND GLASSWARE.,0.07,0.01,-81.38
