S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,2.25,2.81,24.65
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.91,1.03,13.69
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.69,0.65,-6.25
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.13,0.07,-44.71
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.33,0.12,-62.62
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.38,0.57,52.88
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.48,2.11,337.13
8,09,"COFFEE, TEA, MATE AND SPICES.",2.3,1.29,-44.04
9,10,CEREALS.,189.1,276.67,46.31
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.86,0.75,-13.77
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",0.29,0.77,165.51
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.23,0.24,3.86
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.05,0.0,-99.56
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.38,0.29,-23.21
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.52,0.04,-91.63
16,17,SUGARS AND SUGAR CONFECTIONERY.,17.43,28.9,65.86
17,18,COCOA AND COCOA PREPARATIONS.,0.13,0.51,303.46
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",22.36,21.6,-3.37
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.99,3.31,66.26
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,2.18,2.1,-3.95
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",15.58,16.86,8.22
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.65,0.78,20.55
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,3.26,4.41,35.17
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1.78,0.98,-44.77
