S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
52,52,COTTON.,28.24,210.91,646.82
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.42,0.35,-18.62
54,54,MAN-MADE FILAMENTS.,201.57,191.62,-4.94
55,55,MAN-MADE STAPLE FIBRES.,239.98,366.17,52.58
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",84.19,76.86,-8.71
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,51.31,59.35,15.67
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,25.11,29.0,15.52
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",153.82,157.14,2.16
60,60,KNITTED OR CROCHETED FABRICS.,31.43,59.03,87.79
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",70.15,110.03,56.86
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",52.14,97.25,86.53
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,18.85,20.04,6.32
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",236.01,407.99,72.87
65,65,HEADGEAR AND PARTS THEREOF.,3.11,4.21,35.15
66,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.1,0.28,181.92
67,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,1.2,2.89,141.59
68,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",60.98,64.91,6.44
69,69,CERAMIC PRODUCTS.,53.36,85.95,61.09
70,70,GLASS AND GLASSWARE.,295.09,422.85,43.29
71,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",1906.51,2299.52,20.61
72,72,IRON AND STEEL,2379.21,3096.35,30.14
73,73,ARTICLES OF IRON OR STEEL,765.48,689.3,-9.95
74,74,COPPER AND ARTICLES THEREOF.,1220.45,1401.56,14.84
75,75,NICKEL AND ARTICLES THEREOF.,57.08,99.09,73.6
76,76,ALUMINIUM AND ARTICLES THEREOF.,622.15,845.83,35.95
77,78,LEAD AND ARTICLES THEREOF.,129.8,194.92,50.17
78,79,ZINC AND ARTICLES THEREOF.,48.34,77.41,60.13
79,80,TIN AND ARTICLES THEREOF.,366.88,378.9,3.28
80,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,17.84,29.12,63.29
81,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",63.04,84.15,33.49
82,83,MISCELLANEOUS ARTICLES OF BASE METAL.,92.44,104.62,13.18
83,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",6597.19,7122.56,7.96
84,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",8159.8,10437.53,27.91
85,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",12.73,18.36,44.19
86,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",903.69,1002.0,10.88
87,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",101.98,111.68,9.51
88,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",1161.29,3314.58,185.42
89,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1502.57,1737.93,15.66
90,91,CLOCKS AND WATCHES AND PARTS THEREOF.,10.65,10.85,1.91
91,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,19.2,26.73,39.21
92,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.0,0.0
93,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",175.92,202.33,15.01
94,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",14.52,22.31,53.6
95,96,MISCELLANEOUS MANUFACTURED ARTICLES.,112.06,96.26,-14.1
96,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.2,3.32,1575.57
97,98,PROJECT GOODS; SOME SPECIAL USES.,15.33,8.29,-45.9
98,99,MISCELLANEOUS GOODS.,0.45,0.08,-82.09
,,Total,68081.43,87577.42,28.64
