S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.1,0.12,18.47
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.17,0.12,-29.35
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.6,0.77,28.15
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.55,0.81,46.41
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,46.56,113.05,142.83
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,59.18,53.72,-9.23
7,09,"COFFEE, TEA, MATE AND SPICES.",2.77,8.54,208.5
8,10,CEREALS.,0.1,0.03,-72.25
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.0
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",135.9,139.35,2.54
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",13.07,11.86,-9.27
12,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.02,11.5,69682.49
13,17,SUGARS AND SUGAR CONFECTIONERY.,0.0,14.85,129678652.05
14,18,COCOA AND COCOA PREPARATIONS.,0.37,0.58,60.06
15,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.1,0.09,-10.84
16,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",3.16,3.12,-1.46
17,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.3,0.22,-26.69
18,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.0,0.12
19,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.16,0.03,-83.73
20,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.11,0.38,246.82
21,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",693.21,575.14,-17.03
22,26,"ORES, SLAG AND ASH.",2.28,3.46,51.55
23,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2888.97,1483.1,-48.66
24,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",1174.09,760.11,-35.26
25,29,ORGANIC CHEMICALS,29.06,26.86,-7.55
26,30,PHARMACEUTICAL PRODUCTS,0.18,0.63,251.31
27,31,FERTILISERS.,1891.97,678.09,-64.16
28,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",3.36,2.93,-12.69
29,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",6.89,3.39,-50.77
30,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2.02,2.16,6.78
31,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.32,0.39,19.24
32,38,MISCELLANEOUS CHEMICAL PRODUCTS.,8.18,19.38,136.96
33,39,PLASTIC AND ARTICLES THEREOF.,12.44,5.34,-57.11
34,40,RUBBER AND ARTICLES THEREOF.,1.55,1.19,-22.99
35,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,21.48,16.04,-25.33
36,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.0,0.01,5897.31
37,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.25,0.17,-32.88
38,45,CORK AND ARTICLES OF CORK.,2.35,2.76,17.41
39,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,28.11,12.88,-54.2
40,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.35,0.22,-37.93
