S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.77,0.31,-59.4
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",141.0,114.31,-18.93
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",19.29,1.36,-92.94
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.79,0.1,-87.79
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,5.88,4.6,-21.73
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,58.18,65.9,13.26
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,65.12,62.1,-4.64
9,09,"COFFEE, TEA, MATE AND SPICES.",129.88,151.48,16.64
10,10,CEREALS.,158.65,210.11,32.44
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,24.69,22.75,-7.88
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",48.01,36.33,-24.32
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",15.69,18.78,19.67
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.17,1.49,-31.15
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,37.65,33.07,-12.15
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",9.61,9.26,-3.63
17,17,SUGARS AND SUGAR CONFECTIONERY.,18.37,43.63,137.54
18,18,COCOA AND COCOA PREPARATIONS.,16.46,14.93,-9.26
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",30.42,36.02,18.4
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",48.49,54.23,11.82
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,49.59,53.31,7.52
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",1.74,8.18,369.45
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,17.0,58.85,246.14
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,12.41,16.08,29.65
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",117.24,133.01,13.45
26,26,"ORES, SLAG AND ASH.",69.71,1.35,-98.06
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",1088.08,410.03,-62.32
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",48.99,60.04,22.57
29,29,ORGANIC CHEMICALS,647.1,756.7,16.94
30,30,PHARMACEUTICAL PRODUCTS,536.25,727.71,35.7
31,31,FERTILISERS.,0.39,0.75,92.41
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",295.6,254.37,-13.95
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",60.98,69.93,14.67
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",35.14,38.81,10.43
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,5.02,3.85,-23.22
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,5.23,6.87,31.28
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.26,0.06,-77.17
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,172.25,234.5,36.14
39,39,PLASTIC AND ARTICLES THEREOF.,408.29,415.92,1.87
40,40,RUBBER AND ARTICLES THEREOF.,143.98,169.17,17.5
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,11.23,10.79,-3.88
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",233.33,154.54,-33.77
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.22,0.14,-36.58
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,18.68,19.01,1.77
45,45,CORK AND ARTICLES OF CORK.,0.12,0.2,62.74
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",1.71,2.51,46.92
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.01,0.02,91.57
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",97.97,102.39,4.51
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",31.49,25.9,-17.75
50,50,SILK,7.03,4.6,-34.47
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",36.94,14.06,-61.94
52,52,COTTON.,104.54,113.2,8.28
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,22.12,22.47,1.61
54,54,MAN-MADE FILAMENTS.,357.71,227.36,-36.44
55,55,MAN-MADE STAPLE FIBRES.,181.69,144.07,-20.7
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",31.41,45.34,44.36
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,94.28,95.29,1.07
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,24.81,13.24,-46.63
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",4.06,5.25,29.25
60,60,KNITTED OR CROCHETED FABRICS.,3.37,4.32,28.21
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",740.96,594.23,-19.8
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",810.84,490.07,-39.56
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,262.66,272.08,3.58
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",352.54,207.81,-41.05
65,65,HEADGEAR AND PARTS THEREOF.,5.78,4.17,-27.91
66,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.12,0.07,-45.2
67,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,1.93,1.58,-18.09
68,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",112.96,177.0,56.69
69,69,CERAMIC PRODUCTS.,80.92,114.35,41.31
70,70,GLASS AND GLASSWARE.,43.62,39.21,-10.1
