S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,43.82,100.59,129.56
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.0,0.14
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.07,0.0,-97.8
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.0,0.01,1029.53
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.02,0.01,-52.48
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.46,0.91,96.75
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,28.4,55.32,94.77
8,09,"COFFEE, TEA, MATE AND SPICES.",19.98,21.25,6.39
9,10,CEREALS.,2.4,2.49,3.78
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.02,0.04,146.7
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1.08,1.02,-5.75
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.39,0.28,-26.86
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.05,0.04,-19.21
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.27,0.14,-48.37
15,17,SUGARS AND SUGAR CONFECTIONERY.,17.08,8.96,-47.52
16,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.08,0.02,-76.4
17,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.96,0.91,-4.92
18,21,MISCELLANEOUS EDIBLE PREPARATIONS.,10.11,8.12,-19.72
19,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.06,0.0
20,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,4.24,11.44,169.97
21,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1.02,7.49,635.1
22,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",0.87,0.52,-39.85
23,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3.34,0.31,-90.87
24,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",2.4,2.45,2.02
25,29,ORGANIC CHEMICALS,15.35,16.75,9.11
26,30,PHARMACEUTICAL PRODUCTS,287.6,282.41,-1.8
27,31,FERTILISERS.,0.0,0.0,-92.29
