S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,31.64,7.1,-77.57
2,02,MEAT AND EDIBLE MEAT OFFAL.,396.78,342.24,-13.74
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",277.11,235.41,-15.05
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",113.64,108.6,-4.44
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.2,0.24,16.14
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,7.29,7.0,-3.95
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,265.33,279.79,5.45
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,490.79,454.57,-7.38
9,09,"COFFEE, TEA, MATE AND SPICES.",293.8,427.48,45.5
10,10,CEREALS.,1856.11,2028.78,9.3
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,52.17,67.76,29.88
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",51.03,71.21,39.55
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",21.56,16.59,-23.04
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,5.05,2.83,-43.94
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,41.84,48.21,15.23
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",2.39,8.96,274.08
17,17,SUGARS AND SUGAR CONFECTIONERY.,150.79,215.85,43.14
18,18,COCOA AND COCOA PREPARATIONS.,19.18,18.23,-4.96
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",78.74,81.27,3.22
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",73.26,86.82,18.5
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,103.38,122.4,18.4
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",86.08,95.02,10.39
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,23.39,29.25,25.05
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,183.95,167.65,-8.86
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",192.36,140.29,-27.07
26,26,"ORES, SLAG AND ASH.",115.56,140.07,21.21
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",6905.48,3889.63,-43.67
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",384.32,434.34,13.02
29,29,ORGANIC CHEMICALS,1120.59,1081.11,-3.52
30,30,PHARMACEUTICAL PRODUCTS,231.69,360.08,55.42
31,31,FERTILISERS.,4.78,12.1,153.27
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",132.63,136.77,3.12
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",263.7,190.5,-27.76
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",93.14,107.34,15.25
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,57.89,47.28,-18.33
