S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,208.87,312.19,49.47
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.01,0.0,-83.45
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,85.86,123.18,43.47
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,2115.46,2473.44,16.92
39,39,PLASTIC AND ARTICLES THEREOF.,5921.42,9447.74,59.55
40,40,RUBBER AND ARTICLES THEREOF.,792.13,1026.53,29.59
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,42.22,47.59,12.72
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",107.97,191.71,77.56
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",1.06,1.92,80.45
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,108.32,144.49,33.39
45,45,CORK AND ARTICLES OF CORK.,0.25,0.39,57.05
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",2.36,3.47,46.96
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,107.43,118.22,10.04
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",588.23,795.08,35.16
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",28.19,49.12,74.25
50,50,SILK,43.53,52.51,20.63
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",22.87,44.39,94.09
52,52,COTTON.,75.22,111.58,48.35
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,52.78,92.69,75.62
54,54,MAN-MADE FILAMENTS.,725.57,1179.02,62.5
55,55,MAN-MADE STAPLE FIBRES.,437.56,509.54,16.45
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",174.39,243.46,39.61
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,17.72,21.12,19.17
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,117.0,180.22,54.03
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",358.18,591.1,65.03
60,60,KNITTED OR CROCHETED FABRICS.,406.39,558.26,37.37
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",161.3,208.98,29.56
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",174.3,128.56,-26.24
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,284.58,220.56,-22.5
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",200.89,298.42,48.55
65,65,HEADGEAR AND PARTS THEREOF.,18.94,20.28,7.03
66,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",20.79,23.02,10.7
67,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,11.38,21.23,86.64
68,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",446.94,600.9,34.45
69,69,CERAMIC PRODUCTS.,320.38,427.86,33.55
70,70,GLASS AND GLASSWARE.,536.97,775.91,44.5
71,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",4653.82,6379.69,37.08
72,72,IRON AND STEEL,3468.37,5270.68,51.96
73,73,ARTICLES OF IRON OR STEEL,1956.85,2561.0,30.87
74,74,COPPER AND ARTICLES THEREOF.,1261.21,1718.71,36.27
75,75,NICKEL AND ARTICLES THEREOF.,200.32,190.82,-4.74
76,76,ALUMINIUM AND ARTICLES THEREOF.,1000.1,1340.29,34.02
77,78,LEAD AND ARTICLES THEREOF.,155.0,156.68,1.08
78,79,ZINC AND ARTICLES THEREOF.,323.44,403.93,24.88
79,80,TIN AND ARTICLES THEREOF.,5.74,11.96,108.44
80,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,203.67,422.62,107.5
81,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",683.03,814.41,19.23
82,83,MISCELLANEOUS ARTICLES OF BASE METAL.,465.15,688.35,47.99
83,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",20092.53,27721.44,37.97
84,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",32442.19,45287.62,39.59
85,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",254.03,190.34,-25.07
86,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",2555.49,3318.28,29.85
87,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",11.55,7.46,-35.46
88,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",460.5,622.63,35.21
89,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",3036.06,4131.26,36.07
90,91,CLOCKS AND WATCHES AND PARTS THEREOF.,94.38,174.65,85.05
91,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,33.03,36.1,9.31
92,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.2,0.22,8.01
93,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",683.74,810.91,18.6
94,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",331.13,300.9,-9.13
95,96,MISCELLANEOUS MANUFACTURED ARTICLES.,390.94,473.1,21.02
96,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,6.64,5.88,-11.48
97,98,PROJECT GOODS; SOME SPECIAL USES.,481.75,322.41,-33.08
98,99,MISCELLANEOUS GOODS.,0.27,0.17,-37.09
,,Total,108145.89,151804.55,40.37
