S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,01,LIVE ANIMALS.,0.4,0.0,-99.63
2,02,MEAT AND EDIBLE MEAT OFFAL.,1411.67,1557.06,10.3
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",645.72,931.3,44.23
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",74.91,55.59,-25.79
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",210.16,193.24,-8.05
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,5.53,6.48,17.16
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,165.89,250.78,51.17
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,89.75,109.57,22.09
9,09,"COFFEE, TEA, MATE AND SPICES.",355.93,465.51,30.79
10,10,CEREALS.,1241.22,1357.5,9.37
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,207.46,204.77,-1.3
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",628.81,782.52,24.44
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",38.7,43.51,12.45
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,1.5,0.85,-42.89
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,119.24,221.24,85.55
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.83,1.99,8.83
17,17,SUGARS AND SUGAR CONFECTIONERY.,1300.59,818.43,-37.07
18,18,COCOA AND COCOA PREPARATIONS.,30.52,31.65,3.72
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",37.98,38.72,1.93
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",61.44,113.97,85.49
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,105.55,125.25,18.66
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",32.0,36.63,14.47
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,267.42,824.41,208.28
