S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
78,79,ZINC AND ARTICLES THEREOF.,2.21,3.05,38.04
79,80,TIN AND ARTICLES THEREOF.,0.41,0.94,130.37
80,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2.56,3.56,39.14
81,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",46.08,68.02,47.63
82,83,MISCELLANEOUS ARTICLES OF BASE METAL.,111.63,138.92,24.45
83,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1179.35,1652.31,40.1
84,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",808.14,1322.13,63.6
85,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",4.57,6.53,42.77
86,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",609.14,746.32,22.52
87,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",102.02,122.04,19.63
88,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.07,0.04,-43.52
89,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",173.51,236.31,36.2
90,91,CLOCKS AND WATCHES AND PARTS THEREOF.,1.07,1.68,56.34
91,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.86,1.58,83.01
92,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,10.49,11.05,5.36
93,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",108.38,166.52,53.65
94,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",54.62,76.54,40.12
95,96,MISCELLANEOUS MANUFACTURED ARTICLES.,17.48,20.79,18.96
96,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,10.61,10.22,-3.67
97,98,PROJECT GOODS; SOME SPECIAL USES.,0.07,0.16,117.73
98,99,MISCELLANEOUS GOODS.,0.02,0.01,-34.57
,,Total,12306.23,19391.77,57.58
