S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,1.14,1.37,20.24
2,02,MEAT AND EDIBLE MEAT OFFAL.,47.42,36.62,-22.78
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",57.96,46.8,-19.25
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",47.09,71.58,52.01
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.55,0.95,-38.93
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.23,1.4,13.54
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,273.21,351.47,28.65
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,166.65,198.74,19.25
9,09,"COFFEE, TEA, MATE AND SPICES.",394.52,498.99,26.48
10,10,CEREALS.,491.46,1741.89,254.43
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,23.93,30.2,26.23
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",107.79,115.83,7.46
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",13.88,18.9,36.13
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,13.71,13.36,-2.51
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,33.61,43.03,28.04
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.24,0.44,85.98
17,17,SUGARS AND SUGAR CONFECTIONERY.,474.39,689.47,45.34
18,18,COCOA AND COCOA PREPARATIONS.,17.35,14.53,-16.25
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",114.39,127.41,11.38
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",23.17,14.94,-35.51
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,64.87,74.54,14.92
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",18.06,11.4,-36.88
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,241.74,438.62,81.44
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,80.24,60.78,-24.25
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",388.72,894.23,130.04
26,26,"ORES, SLAG AND ASH.",73.48,98.36,33.85
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3540.55,3057.83,-13.63
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",139.76,136.25,-2.51
29,29,ORGANIC CHEMICALS,637.86,543.12,-14.85
30,30,PHARMACEUTICAL PRODUCTS,656.78,748.14,13.91
31,31,FERTILISERS.,60.91,43.3,-28.91
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",340.11,301.63,-11.31
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",202.61,179.1,-11.6
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",122.57,140.54,14.66
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,28.35,28.17,-0.63
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,6.36,5.63,-11.43
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,4.3,3.82,-11.29
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,274.81,266.62,-2.98
39,39,PLASTIC AND ARTICLES THEREOF.,662.91,606.72,-8.48
40,40,RUBBER AND ARTICLES THEREOF.,273.38,229.31,-16.12
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,19.53,12.97,-33.56
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",5.59,2.57,-53.95
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.13,0.01,-95.63
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,63.71,72.82,14.3
45,45,CORK AND ARTICLES OF CORK.,0.19,0.25,30.78
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",1.34,1.44,7.5
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.4,0.42,4.4
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",295.8,270.28,-8.63
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",27.53,13.28,-51.76
50,50,SILK,3.45,2.49,-27.78
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",4.97,5.41,8.89
52,52,COTTON.,2018.67,2054.29,1.76
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,31.11,34.4,10.56
54,54,MAN-MADE FILAMENTS.,583.73,232.05,-60.25
55,55,MAN-MADE STAPLE FIBRES.,308.0,253.12,-17.82
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",19.58,15.86,-19.0
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,2.63,1.79,-31.96
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,58.0,36.48,-37.1
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",24.78,21.45,-13.45
60,60,KNITTED OR CROCHETED FABRICS.,278.33,277.14,-0.43
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",60.98,75.33,23.53
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",216.55,169.7,-21.63
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,62.92,50.79,-19.29
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",30.62,25.26,-17.51
65,65,HEADGEAR AND PARTS THEREOF.,6.44,6.16,-4.27
66,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",1.09,1.24,13.96
67,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,5.77,4.36,-24.54
68,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",51.31,51.02,-0.55
69,69,CERAMIC PRODUCTS.,117.67,85.5,-27.34
70,70,GLASS AND GLASSWARE.,74.63,64.19,-13.98
