S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.0,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",8.48,9.78,15.4
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",6.75,10.14,50.2
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.02,0.02,11.11
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,2.37,1.79,-24.45
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,11.11,13.74,23.67
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,5.55,6.6,19.06
8,09,"COFFEE, TEA, MATE AND SPICES.",60.03,76.99,28.24
9,10,CEREALS.,70.0,111.85,59.79
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,15.29,20.65,35.02
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",19.96,23.05,15.49
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",15.18,20.79,36.93
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.67,0.38,-43.53
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,10.4,12.44,19.71
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.44,1.59,10.36
16,17,SUGARS AND SUGAR CONFECTIONERY.,7.16,33.11,362.27
17,18,COCOA AND COCOA PREPARATIONS.,1.26,0.47,-62.34
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",23.51,30.84,31.17
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",26.62,36.79,38.23
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,38.52,47.57,23.52
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",2.76,2.96,7.27
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,5.02,8.42,67.84
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,2.09,0.62,-70.56
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",14.25,9.63,-32.4
25,26,"ORES, SLAG AND ASH.",2.5,2.06,-17.85
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",356.41,1138.48,219.43
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",25.6,23.9,-6.64
28,29,ORGANIC CHEMICALS,58.55,56.54,-3.44
29,30,PHARMACEUTICAL PRODUCTS,317.24,390.42,23.07
30,31,FERTILISERS.,0.97,1.03,5.61
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",27.55,23.38,-15.13
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",32.74,46.71,42.67
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",10.26,10.23,-0.26
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,1.18,1.26,7.04
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,1.5,3.32,121.66
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.06,0.11,98.32
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,62.43,119.24,91.01
38,39,PLASTIC AND ARTICLES THEREOF.,66.4,78.7,18.51
39,40,RUBBER AND ARTICLES THEREOF.,56.49,65.49,15.92
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,4.53,2.03,-55.21
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",74.8,73.74,-1.42
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.34,0.47,37.67
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,13.26,16.1,21.38
44,45,CORK AND ARTICLES OF CORK.,0.03,0.08,190.05
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",1.11,0.99,-10.56
46,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",19.83,22.31,12.48
47,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",4.79,5.39,12.6
48,50,SILK,0.77,0.84,9.67
49,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",2.68,3.71,38.41
50,52,COTTON.,6.21,7.93,27.54
51,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,14.95,17.14,14.67
52,54,MAN-MADE FILAMENTS.,24.93,22.98,-7.85
53,55,MAN-MADE STAPLE FIBRES.,6.94,7.31,5.31
54,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",13.95,13.67,-1.98
55,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,76.29,96.37,26.32
56,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2.27,2.17,-4.3
57,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",3.15,2.71,-13.83
58,60,KNITTED OR CROCHETED FABRICS.,0.55,0.61,10.09
59,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",104.15,109.75,5.37
60,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",149.88,129.73,-13.44
61,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,154.0,185.84,20.67
62,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",32.81,28.1,-14.37
63,65,HEADGEAR AND PARTS THEREOF.,1.58,2.07,31.26
64,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.04,0.02,-43.1
65,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,2.54,1.03,-59.39
66,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",14.1,15.05,6.77
67,69,CERAMIC PRODUCTS.,14.73,15.32,3.99
68,70,GLASS AND GLASSWARE.,12.28,13.76,12.0
69,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",278.47,297.31,6.77
70,72,IRON AND STEEL,42.43,53.36,25.76
71,73,ARTICLES OF IRON OR STEEL,159.13,199.54,25.39
72,74,COPPER AND ARTICLES THEREOF.,8.72,10.6,21.58
73,75,NICKEL AND ARTICLES THEREOF.,0.12,0.22,77.47
74,76,ALUMINIUM AND ARTICLES THEREOF.,30.51,44.02,44.28
75,78,LEAD AND ARTICLES THEREOF.,1.32,0.42,-68.51
76,79,ZINC AND ARTICLES THEREOF.,6.34,4.9,-22.7
77,80,TIN AND ARTICLES THEREOF.,0.02,0.01,-72.79
78,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.2,0.08,-58.74
79,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",27.96,30.85,10.35
80,83,MISCELLANEOUS ARTICLES OF BASE METAL.,11.26,12.67,12.58
81,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",185.58,277.72,49.64
82,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",140.38,186.07,32.55
83,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",89.61,3.97,-95.56
84,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",114.46,150.34,31.35
85,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",3.17,0.76,-75.88
86,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.04,0.78,1935.38
87,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",40.97,46.56,13.66
88,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.43,0.67,57.53
89,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.77,0.42,-46.01
90,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.68,0.39,-42.31
91,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",52.35,65.24,24.61
92,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",26.85,29.2,8.79
93,96,MISCELLANEOUS MANUFACTURED ARTICLES.,10.35,12.03,16.22
94,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.7,0.34,-51.02
95,98,PROJECT GOODS; SOME SPECIAL USES.,0.03,0.05,87.14
96,99,MISCELLANEOUS GOODS.,0.0,0.0,57.36
,,Total,3358.63,4666.84,38.95
