S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,01,LIVE ANIMALS.,0.01,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.18,0.18,-0.56
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.0,-66.65
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.68,1.42,107.62
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,2.05,0.69,-66.52
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,217.18,292.72,34.78
7,09,"COFFEE, TEA, MATE AND SPICES.",4.13,6.78,64.29
8,10,CEREALS.,0.0,0.06,313745.24
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.28,2.09,63.08
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",5.01,5.05,0.77
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.47,2.15,46.25
12,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.0,0.01,2198.47
13,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.07,0.05,-36.69
14,17,SUGARS AND SUGAR CONFECTIONERY.,1.4,2.75,96.46
15,18,COCOA AND COCOA PREPARATIONS.,0.11,0.11,0.48
16,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.51,0.36,-30.23
17,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",7.43,10.11,36.02
18,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.24,0.27,11.67
19,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.09,0.17,83.12
20,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.22,0.17,-23.34
21,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.13,0.0,-99.98
22,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",314.72,630.48,100.33
23,26,"ORES, SLAG AND ASH.",0.47,1.08,128.24
24,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",14242.11,31875.1,123.81
25,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",524.43,805.27,53.55
26,29,ORGANIC CHEMICALS,120.88,84.38,-30.2
27,30,PHARMACEUTICAL PRODUCTS,9.38,12.37,31.86
28,31,FERTILISERS.,414.88,557.08,34.27
29,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",7.22,7.97,10.48
