S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.55,0.9,63.13
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",14.3,9.58,-33.02
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.08,0.47,453.79
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",9.09,9.83,8.18
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,9.79,12.68,29.5
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,34.55,32.66,-5.47
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,29.34,41.0,39.75
8,09,"COFFEE, TEA, MATE AND SPICES.",86.56,18.68,-78.42
9,10,CEREALS.,0.05,0.08,39.49
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,20.53,18.24,-11.17
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",48.32,51.51,6.61
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",48.19,52.77,9.51
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,58.77,70.24,19.52
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,26.98,23.06,-14.53
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.92,0.78,-15.1
16,17,SUGARS AND SUGAR CONFECTIONERY.,10.07,9.76,-3.05
17,18,COCOA AND COCOA PREPARATIONS.,1.44,3.05,111.44
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",14.8,18.75,26.72
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",15.81,20.83,31.75
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,50.88,71.44,40.41
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",11.39,11.73,2.92
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,82.3,100.73,22.39
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.65,2.74,320.11
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",251.83,277.92,10.36
25,26,"ORES, SLAG AND ASH.",131.59,203.61,54.73
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",4527.22,3248.45,-28.25
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",3061.13,4136.0,35.11
28,29,ORGANIC CHEMICALS,16097.85,15192.59,-5.62
29,30,PHARMACEUTICAL PRODUCTS,254.46,255.31,0.33
30,31,FERTILISERS.,2286.95,937.12,-59.02
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",1203.85,1444.16,19.96
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",462.76,338.49,-26.85
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",372.19,415.7,11.69
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,373.9,426.28,14.01
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.4,2.73,574.98
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,129.95,149.08,14.72
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,2257.39,2273.26,0.7
38,39,PLASTIC AND ARTICLES THEREOF.,10243.2,10846.84,5.89
39,40,RUBBER AND ARTICLES THEREOF.,1262.84,1277.21,1.14
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,43.85,55.77,27.19
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",277.12,306.46,10.59
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",1.9,2.61,37.54
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,169.84,186.37,9.73
44,45,CORK AND ARTICLES OF CORK.,1.08,2.34,117.59
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",3.43,4.1,19.52
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,43.72,38.05,-12.97
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1105.31,1308.93,18.42
48,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",61.69,47.11,-23.64
49,50,SILK,94.68,68.37,-27.79
50,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",63.67,59.32,-6.82
51,52,COTTON.,97.79,107.83,10.27
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,122.64,130.56,6.45
53,54,MAN-MADE FILAMENTS.,1359.25,1165.76,-14.24
54,55,MAN-MADE STAPLE FIBRES.,389.12,323.1,-16.97
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",231.5,266.02,14.91
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,53.28,64.08,20.26
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,142.42,170.13,19.45
58,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",527.07,536.5,1.79
59,60,KNITTED OR CROCHETED FABRICS.,614.22,744.52,21.21
60,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",187.73,224.8,19.75
61,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",123.4,143.71,16.46
62,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,226.02,243.14,7.57
63,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",262.39,213.99,-18.45
64,65,HEADGEAR AND PARTS THEREOF.,30.13,26.79,-11.1
65,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",48.31,49.08,1.59
66,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,34.87,31.91,-8.48
67,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",616.92,643.14,4.25
68,69,CERAMIC PRODUCTS.,549.32,574.19,4.53
69,70,GLASS AND GLASSWARE.,1129.59,1400.49,23.98
70,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",6150.79,7154.55,16.32
71,72,IRON AND STEEL,7406.39,7409.39,0.04
72,73,ARTICLES OF IRON OR STEEL,2849.25,3002.35,5.37
73,74,COPPER AND ARTICLES THEREOF.,2836.09,2680.45,-5.49
74,75,NICKEL AND ARTICLES THEREOF.,441.7,499.04,12.98
75,76,ALUMINIUM AND ARTICLES THEREOF.,1767.35,2355.15,33.26
76,78,LEAD AND ARTICLES THEREOF.,282.45,282.01,-0.16
77,79,ZINC AND ARTICLES THEREOF.,565.4,478.47,-15.38
78,80,TIN AND ARTICLES THEREOF.,9.09,70.43,674.73
79,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,415.27,401.5,-3.31
80,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",883.36,973.68,10.23
81,83,MISCELLANEOUS ARTICLES OF BASE METAL.,750.41,758.27,1.05
82,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",30442.28,34234.38,12.46
83,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",51571.85,59963.48,16.27
84,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",512.0,463.35,-9.5
85,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",3555.58,4045.85,13.79
86,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",27.95,38.09,36.27
87,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",344.17,378.31,9.92
88,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",4151.4,4559.59,9.83
89,91,CLOCKS AND WATCHES AND PARTS THEREOF.,256.04,268.16,4.74
90,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,36.43,38.85,6.64
91,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.4,0.61,53.92
92,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",870.46,947.46,8.85
93,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",312.22,337.22,8.01
94,96,MISCELLANEOUS MANUFACTURED ARTICLES.,531.97,513.7,-3.44
95,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,29.46,77.51,163.11
96,98,PROJECT GOODS; SOME SPECIAL USES.,198.45,125.19,-36.92
97,99,MISCELLANEOUS GOODS.,0.33,0.15,-53.71
,,Total,169303.69,183202.61,8.21
