S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.51,2.19,332.75
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",143.11,135.33,-5.43
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.64,3.23,408.36
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.52,0.41,-21.05
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,4.42,4.93,11.43
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,77.36,94.66,22.37
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,66.56,72.38,8.75
8,09,"COFFEE, TEA, MATE AND SPICES.",175.71,200.08,13.87
9,10,CEREALS.,236.74,299.25,26.4
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,20.85,28.56,36.98
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",41.81,62.2,48.77
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",27.82,25.6,-7.96
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,3.18,2.87,-9.72
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,53.47,50.12,-6.27
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",9.03,5.03,-44.26
16,17,SUGARS AND SUGAR CONFECTIONERY.,210.32,38.02,-81.92
17,18,COCOA AND COCOA PREPARATIONS.,9.28,7.16,-22.87
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",36.16,49.43,36.7
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",62.94,79.71,26.65
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,84.09,116.55,38.6
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",5.05,9.02,78.52
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,28.96,47.35,63.48
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,29.54,31.51,6.66
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",66.74,65.17,-2.35
25,26,"ORES, SLAG AND ASH.",86.4,16.34,-81.09
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",4432.03,3363.45,-24.11
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",191.99,233.83,21.79
28,29,ORGANIC CHEMICALS,798.18,747.95,-6.29
29,30,PHARMACEUTICAL PRODUCTS,699.9,817.41,16.79
30,31,FERTILISERS.,1.68,1.19,-29.05
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",249.12,255.63,2.61
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",80.71,94.89,17.56
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",58.11,55.34,-4.78
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,6.47,8.57,32.62
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,11.1,16.89,52.25
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.25,0.33,34.45
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,258.82,200.1,-22.69
38,39,PLASTIC AND ARTICLES THEREOF.,419.61,374.29,-10.8
39,40,RUBBER AND ARTICLES THEREOF.,198.19,210.59,6.26
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,16.56,16.43,-0.74
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",220.8,200.43,-9.23
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.05,0.01,-76.2
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,21.01,23.38,11.31
44,45,CORK AND ARTICLES OF CORK.,0.28,0.55,96.84
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",6.7,7.32,9.34
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.0,0.05,6499.09
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",201.46,291.01,44.45
