S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,01,LIVE ANIMALS.,4.35,3.87,-11.04
2,02,MEAT AND EDIBLE MEAT OFFAL.,1.38,2.96,113.48
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",3.02,4.68,54.91
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",21.63,23.32,7.82
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",7.48,6.18,-17.34
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,11.29,15.19,34.58
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,3.8,3.68,-3.31
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,47.05,82.92,76.26
9,09,"COFFEE, TEA, MATE AND SPICES.",11.14,19.0,70.46
10,10,CEREALS.,3.59,8.08,125.11
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,16.96,15.81,-6.77
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",61.13,58.2,-4.8
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",26.72,27.33,2.27
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.02,0.05,150.18
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,245.5,451.15,83.77
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.86,0.85,-1.26
17,17,SUGARS AND SUGAR CONFECTIONERY.,67.31,78.44,16.53
18,18,COCOA AND COCOA PREPARATIONS.,23.2,33.61,44.83
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",11.63,12.81,10.16
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",14.07,21.57,53.29
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,58.84,41.3,-29.8
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",83.56,152.13,82.05
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,83.76,128.98,53.98
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,4.85,3.93,-18.93
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",98.31,133.12,35.41
26,26,"ORES, SLAG AND ASH.",54.99,119.57,117.43
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",1001.01,1676.18,67.45
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",478.36,623.61,30.36
29,29,ORGANIC CHEMICALS,2348.24,2448.59,4.27
30,30,PHARMACEUTICAL PRODUCTS,1036.67,1549.42,49.46
31,31,FERTILISERS.,299.56,425.46,42.03
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",446.15,515.44,15.53
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",170.85,237.99,39.3
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",230.64,300.46,30.27
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,158.6,261.04,64.58
