S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.0,0.0,-98.27
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",3.42,3.15,-7.99
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.1,0.0,-96.01
4,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.56,1.05,86.0
5,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.06,0.0
6,09,"COFFEE, TEA, MATE AND SPICES.",0.0,0.14,689835.23
7,10,CEREALS.,0.0,0.0
8,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.05,28676.72
9,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",0.53,0.46,-13.79
10,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.91,0.84,-8.16
11,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,205.35,332.79,62.06
12,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.12,0.1,-14.11
13,17,SUGARS AND SUGAR CONFECTIONERY.,0.44,0.27,-38.03
14,18,COCOA AND COCOA PREPARATIONS.,5.46,6.6,20.97
15,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.39,0.56,44.27
16,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.49,0.0,-99.17
17,21,MISCELLANEOUS EDIBLE PREPARATIONS.,1.98,2.07,4.21
18,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.46,0.17,-63.74
