S.No.,HSCode,Commodity,2018-2019,2019-2020,%Growth
1,01,LIVE ANIMALS.,0.0,0.45
2,02,MEAT AND EDIBLE MEAT OFFAL.,2.51,0.85,-66.24
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",870.05,835.26,-4.0
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",58.64,23.21,-60.42
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",9.69,10.45,7.83
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,33.4,32.21,-3.56
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,195.72,163.79,-16.32
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,492.93,442.24,-10.28
9,09,"COFFEE, TEA, MATE AND SPICES.",672.94,621.44,-7.65
10,10,CEREALS.,333.23,286.23,-14.1
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,24.58,101.85,314.45
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",305.75,320.14,4.71
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",226.75,145.98,-35.62
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,5.22,5.28,1.09
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,303.76,361.7,19.08
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",43.91,40.59,-7.56
17,17,SUGARS AND SUGAR CONFECTIONERY.,95.21,63.94,-32.84
18,18,COCOA AND COCOA PREPARATIONS.,26.35,28.32,7.45
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",37.92,38.37,1.18
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",190.15,189.63,-0.27
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,137.38,137.78,0.3
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",25.04,20.65,-17.53
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,259.44,88.91,-65.73
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,260.56,252.27,-3.18
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",273.06,240.67,-11.86
26,26,"ORES, SLAG AND ASH.",88.41,118.23,33.73
