S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,01,LIVE ANIMALS.,5.66,9.72,71.83
2,02,MEAT AND EDIBLE MEAT OFFAL.,2.98,2.92,-2.11
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",14.22,11.69,-17.84
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",38.75,53.7,38.6
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",8.68,7.06,-18.67
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,17.46,17.52,0.32
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,9.13,111.07,1116.45
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,206.66,183.98,-10.97
9,09,"COFFEE, TEA, MATE AND SPICES.",20.8,41.99,101.86
10,10,CEREALS.,41.19,38.95,-5.43
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,14.75,17.91,21.41
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",118.19,62.39,-47.21
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",34.35,34.41,0.17
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.0,0.01,12303.03
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,1561.73,1590.14,1.82
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.11,1.02,-8.53
17,17,SUGARS AND SUGAR CONFECTIONERY.,90.63,105.63,16.55
18,18,COCOA AND COCOA PREPARATIONS.,69.32,81.74,17.91
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",17.95,16.82,-6.29
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",37.2,31.43,-15.5
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,59.52,46.29,-22.23
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",587.01,863.81,47.15
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,116.43,118.13,1.47
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,15.57,18.02,15.73
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",493.8,444.57,-9.97
26,26,"ORES, SLAG AND ASH.",116.88,211.75,81.16
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",7187.06,4585.73,-36.19
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",805.32,826.72,2.66
29,29,ORGANIC CHEMICALS,2600.72,2519.57,-3.12
30,30,PHARMACEUTICAL PRODUCTS,1634.0,1548.93,-5.21
31,31,FERTILISERS.,632.28,251.74,-60.19
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",656.98,596.84,-9.15
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",535.18,910.2,70.07
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",382.42,378.88,-0.93
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,258.3,257.04,-0.49
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,5.11,2.36,-53.77
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,65.72,63.18,-3.87
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,1839.8,1889.78,2.72
39,39,PLASTIC AND ARTICLES THEREOF.,2962.73,2476.5,-16.41
40,40,RUBBER AND ARTICLES THEREOF.,775.79,715.6,-7.76
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,165.96,127.71,-23.05
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",60.78,69.13,13.74
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",3.96,3.81,-3.7
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,323.11,291.52,-9.78
45,45,CORK AND ARTICLES OF CORK.,4.92,6.63,34.78
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.24,0.21,-13.98
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,1056.77,854.77,-19.11
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",712.73,638.12,-10.47
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",114.28,87.89,-23.09
50,50,SILK,1.03,0.69,-33.36
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",41.32,53.98,30.64
52,52,COTTON.,141.83,49.36,-65.2
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,147.96,208.31,40.79
54,54,MAN-MADE FILAMENTS.,71.02,66.86,-5.85
55,55,MAN-MADE STAPLE FIBRES.,126.05,156.12,23.86
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",65.08,56.86,-12.63
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,27.99,24.71,-11.71
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,14.28,11.01,-22.92
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",80.91,72.4,-10.52
60,60,KNITTED OR CROCHETED FABRICS.,16.02,13.69,-14.53
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",115.47,112.95,-2.18
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",172.64,196.78,13.98
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,60.53,64.39,6.37
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",67.24,65.77,-2.19
65,65,HEADGEAR AND PARTS THEREOF.,4.14,3.79,-8.44
66,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.28,0.34,20.67
67,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.47,0.37,-20.71
