S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.09,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.15,0.5,237.22
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.07,0.01,-86.71
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.37,1.7,353.4
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.0,0.01
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,32.08,0.22,-99.31
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.21,0.11,-47.77
8,09,"COFFEE, TEA, MATE AND SPICES.",4.1,6.16,50.36
9,10,CEREALS.,2.11,2.36,11.49
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.18,1.66,40.83
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1.2,1.28,7.01
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.0,0.14,3664.9
13,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,1900.11,2604.16,37.05
14,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.0,0.01
15,17,SUGARS AND SUGAR CONFECTIONERY.,0.03,0.04,43.55
16,18,COCOA AND COCOA PREPARATIONS.,0.0,0.06,76139.93
17,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.0,0.01,1692.99
18,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.04,0.03,-27.5
19,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.27,0.38,39.01
20,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.33,0.61,87.72
21,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,9.7,2.56,-73.63
22,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.0,0.0,656.16
23,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",114.11,134.73,18.06
24,26,"ORES, SLAG AND ASH.",98.59,24.93,-74.72
25,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2395.67,5373.45,124.3
26,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",196.6,356.69,81.43
27,29,ORGANIC CHEMICALS,69.59,80.92,16.29
28,30,PHARMACEUTICAL PRODUCTS,4.29,96.21,2144.38
29,31,FERTILISERS.,1099.26,1678.97,52.74
30,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",9.49,8.59,-9.54
31,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.46,0.58,25.5
32,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.57,1.25,118.35
33,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.04,0.03,-22.2
34,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.12,1.84,1465.64
35,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.0,0.01
36,38,MISCELLANEOUS CHEMICAL PRODUCTS.,15.72,30.55,94.27
37,39,PLASTIC AND ARTICLES THEREOF.,121.06,127.99,5.72
38,40,RUBBER AND ARTICLES THEREOF.,102.68,145.99,42.18
39,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,3.6,4.59,27.5
40,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.0,0.02,358.54
41,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,46.73,64.71,38.47
42,45,CORK AND ARTICLES OF CORK.,0.03,0.16,408.64
43,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.0,0.0
44,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,10.42,23.73,127.77
45,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",121.43,147.3,21.3
46,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",70.01,86.0,22.83
47,50,SILK,0.0,0.5
48,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",1.75,2.26,28.76
49,52,COTTON.,0.0,0.0,1043.77
50,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.82,1.59,93.22
51,54,MAN-MADE FILAMENTS.,1.19,1.04,-12.63
52,55,MAN-MADE STAPLE FIBRES.,1.7,0.41,-75.66
53,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.03,0.02,-28.88
54,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.01,0.0,-84.34
55,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.0,0.0,565.25
56,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",4.13,15.46,274.33
57,60,KNITTED OR CROCHETED FABRICS.,0.0,0.0
58,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.0,0.06,1721.82
59,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.02,0.07,301.97
60,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.08,0.09,21.02
61,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0.06,0.08,29.27
62,65,HEADGEAR AND PARTS THEREOF.,0.0,0.0,-33.41
63,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.0,0.0,9.49
64,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",2.63,3.9,48.61
65,69,CERAMIC PRODUCTS.,0.46,0.55,18.15
66,70,GLASS AND GLASSWARE.,0.87,2.81,222.74
67,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",1048.9,1387.95,32.33
68,72,IRON AND STEEL,124.1,149.32,20.33
69,73,ARTICLES OF IRON OR STEEL,26.09,17.8,-31.78
70,74,COPPER AND ARTICLES THEREOF.,3.29,1.1,-66.58
71,75,NICKEL AND ARTICLES THEREOF.,19.62,71.89,266.46
72,76,ALUMINIUM AND ARTICLES THEREOF.,56.35,43.01,-23.67
73,78,LEAD AND ARTICLES THEREOF.,4.67,1.77,-62.21
74,79,ZINC AND ARTICLES THEREOF.,1.82,0.87,-52.29
75,80,TIN AND ARTICLES THEREOF.,0.0,0.01,61.45
76,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,8.78,13.92,58.5
77,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",1.33,6.37,379.59
78,83,MISCELLANEOUS ARTICLES OF BASE METAL.,0.69,2.94,328.45
79,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",108.95,132.69,21.8
80,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",49.81,26.69,-46.42
81,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2.4,17.98,648.35
82,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",1.0,2.16,116.47
83,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",3.6,28.9,703.84
84,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",6.45,17.61,173.0
85,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",46.2,62.05,34.32
86,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.0,0.01,4269.05
87,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.09,0.91,858.4
88,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",0.11,1.34,1080.99
89,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",1.06,0.07,-93.47
90,96,MISCELLANEOUS MANUFACTURED ARTICLES.,0.23,17.76,7630.31
91,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.01,0.01,-47.76
92,98,PROJECT GOODS; SOME SPECIAL USES.,364.74,555.68,52.35
93,99,MISCELLANEOUS GOODS.,0.12,0.2,70.93
,,Total,8326.69,13601.07,63.34
