S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,407.29,410.29,0.74
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",28.58,32.65,14.26
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",20.66,5.01,-75.77
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.05,0.04,-27.56
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.09,0.05,-44.5
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,31.61,38.04,20.32
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,11.42,10.92,-4.37
8,09,"COFFEE, TEA, MATE AND SPICES.",111.73,130.88,17.14
9,10,CEREALS.,126.67,126.45,-0.18
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,2.03,1.22,-39.9
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",41.38,29.75,-28.12
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",5.58,5.16,-7.56
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,1.14,0.92,-19.73
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,7.28,5.66,-22.29
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.76,0.46,-39.45
16,17,SUGARS AND SUGAR CONFECTIONERY.,300.06,392.57,30.83
17,18,COCOA AND COCOA PREPARATIONS.,3.75,3.54,-5.76
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",2.67,3.69,38.2
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",12.0,9.54,-20.49
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,6.46,9.81,51.92
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.56,0.53,-5.2
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,3.27,2.69,-17.74
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,40.09,36.84,-8.11
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",23.48,25.84,10.06
25,26,"ORES, SLAG AND ASH.",0.26,9.0,3305.92
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",590.23,118.21,-79.97
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",56.4,30.8,-45.39
28,29,ORGANIC CHEMICALS,351.58,365.48,3.95
29,30,PHARMACEUTICAL PRODUCTS,214.76,232.25,8.14
30,31,FERTILISERS.,2.66,0.88,-66.74
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",73.8,67.76,-8.18
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",47.24,41.07,-13.07
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",13.76,16.64,20.97
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,2.97,2.91,-1.91
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,6.32,5.35,-15.32
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.4,0.33,-18.29
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,105.3,103.39,-1.81
38,39,PLASTIC AND ARTICLES THEREOF.,204.35,172.56,-15.56
39,40,RUBBER AND ARTICLES THEREOF.,68.82,68.29,-0.77
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1.99,2.3,15.51
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",2.58,2.02,-21.78
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.15,0.06,-58.22
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,1.99,2.06,3.11
44,45,CORK AND ARTICLES OF CORK.,0.03,0.11,265.28
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.31,0.6,96.91
46,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",43.45,34.83,-19.83
47,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",1.67,1.13,-32.2
48,50,SILK,0.1,0.08,-15.25
49,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",3.64,1.93,-46.92
50,52,COTTON.,343.86,252.65,-26.53
51,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,7.18,7.02,-2.27
52,54,MAN-MADE FILAMENTS.,129.41,100.7,-22.18
53,55,MAN-MADE STAPLE FIBRES.,121.53,106.05,-12.74
54,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",11.02,14.54,31.89
55,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,2.61,1.4,-46.24
56,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,9.09,7.69,-15.39
57,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",7.7,7.99,3.75
58,60,KNITTED OR CROCHETED FABRICS.,7.72,2.12,-72.6
59,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",44.2,23.5,-46.84
60,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",178.62,98.75,-44.71
61,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,22.14,16.66,-24.76
62,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",18.25,13.47,-26.21
63,65,HEADGEAR AND PARTS THEREOF.,1.26,0.27,-78.54
64,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.0,0.0,35.93
65,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,12.43,9.9,-20.31
66,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",70.82,63.05,-10.97
67,69,CERAMIC PRODUCTS.,36.0,53.06,47.37
68,70,GLASS AND GLASSWARE.,16.97,20.13,18.66
69,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",5.39,5.3,-1.65
70,72,IRON AND STEEL,98.84,117.76,19.14
71,73,ARTICLES OF IRON OR STEEL,111.1,121.03,8.94
72,74,COPPER AND ARTICLES THEREOF.,7.05,5.86,-16.84
73,75,NICKEL AND ARTICLES THEREOF.,0.41,0.26,-35.7
74,76,ALUMINIUM AND ARTICLES THEREOF.,52.19,30.48,-41.59
75,78,LEAD AND ARTICLES THEREOF.,1.04,0.18,-82.72
76,79,ZINC AND ARTICLES THEREOF.,1.25,0.28,-77.95
77,80,TIN AND ARTICLES THEREOF.,0.13,0.02,-87.19
78,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.39,0.23,-41.08
79,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",12.46,16.81,34.9
80,83,MISCELLANEOUS ARTICLES OF BASE METAL.,9.84,8.96,-8.89
81,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",353.41,400.42,13.3
82,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",250.34,168.91,-32.53
83,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.06,0.24,316.08
84,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",422.3,474.82,12.44
85,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",0.02,4.21,20214.94
86,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",2.37,4.15,75.13
87,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",54.36,59.03,8.59
88,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.52,0.62,18.22
89,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.0,0.01,109.96
90,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,2.47,0.0
91,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",9.33,8.78,-5.91
92,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",0.92,0.98,6.39
93,96,MISCELLANEOUS MANUFACTURED ARTICLES.,20.19,15.94,-21.07
