S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,01,LIVE ANIMALS.,0.01,0.02,34.37
2,02,MEAT AND EDIBLE MEAT OFFAL.,89.29,97.65,9.37
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",20.4,30.68,50.35
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",5.29,4.64,-12.19
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.04,0.55,1464.24
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.06,0.65,937.74
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,8.87,11.84,33.58
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,1.25,1.67,34.07
9,09,"COFFEE, TEA, MATE AND SPICES.",38.85,54.67,40.73
10,10,CEREALS.,2647.27,2138.59,-19.22
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,13.99,6.09,-56.47
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2.46,3.85,56.37
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.56,1.94,24.0
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,1.29,0.04,-96.67
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,2.75,2.75,-0.09
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.62,1.04,69.76
17,17,SUGARS AND SUGAR CONFECTIONERY.,377.2,128.55,-65.92
18,18,COCOA AND COCOA PREPARATIONS.,13.39,12.33,-7.94
