S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.78,1.08,39.16
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.0
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.01,0.06,758.23
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.13,0.15,11.82
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,4.48,4.68,4.31
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,7.09,4.38,-38.22
7,09,"COFFEE, TEA, MATE AND SPICES.",7.5,9.32,24.25
8,10,CEREALS.,5.04,4.01,-20.53
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,63.74,51.32,-19.47
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2.35,2.78,18.52
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.58,2.62,65.23
12,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.0,0.01,185.25
13,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.41,0.68,66.81
14,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.29,0.29,-0.05
15,17,SUGARS AND SUGAR CONFECTIONERY.,0.05,0.18,242.74
16,18,COCOA AND COCOA PREPARATIONS.,0.0,0.0,-21.33
17,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.48,0.61,29.06
18,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",4.11,4.56,10.74
19,21,MISCELLANEOUS EDIBLE PREPARATIONS.,1.76,1.94,10.31
20,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.09,0.09,2.13
21,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,18.64,23.63,26.76
22,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.32,0.33,3.01
23,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2.17,1.58,-27.32
24,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",21.38,74.39,247.99
25,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",75.71,4.26,-94.38
26,29,ORGANIC CHEMICALS,629.66,697.75,10.81
27,30,PHARMACEUTICAL PRODUCTS,17.17,17.73,3.22
28,31,FERTILISERS.,0.02,0.08,307.39
29,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",17.47,13.11,-24.92
30,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",9.14,9.85,7.74
31,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.99,1.16,17.33
32,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.08,0.09,7.07
33,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.0,0.0
34,38,MISCELLANEOUS CHEMICAL PRODUCTS.,4.96,7.49,51.0
35,39,PLASTIC AND ARTICLES THEREOF.,9.84,8.47,-13.99
36,40,RUBBER AND ARTICLES THEREOF.,19.04,18.97,-0.35
37,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.38,0.38,-0.95
38,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",16.08,17.19,6.93
39,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.01,0.0,-43.67
40,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,3.2,3.03,-5.2
41,45,CORK AND ARTICLES OF CORK.,0.01,0.02,140.61
42,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.59,0.38,-35.16
43,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",5.92,5.71,-3.57
44,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.32,0.81,153.97
45,50,SILK,0.67,1.12,66.24
46,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.03,0.05,74.17
47,52,COTTON.,4.32,2.16,-50.04
48,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.31,0.23,-25.07
49,54,MAN-MADE FILAMENTS.,0.47,0.37,-21.69
50,55,MAN-MADE STAPLE FIBRES.,0.22,0.52,132.11
51,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",21.9,24.03,9.7
52,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,6.75,8.26,22.29
