S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,5.94,10.46,76.24
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.53,0.12,-76.28
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",1.56,1.83,17.91
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",7.64,4.59,-39.91
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.09,0.12,38.63
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.16,2.33,1392.14
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,88.51,57.55,-34.98
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,101.72,109.88,8.02
9,09,"COFFEE, TEA, MATE AND SPICES.",20.64,8.23,-60.11
10,10,CEREALS.,0.45,0.56,24.61
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.78,1.27,62.67
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2.73,3.98,45.79
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.49,1.27,158.93
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.0,0.01
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,151.32,9.35,-93.82
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.29,0.08,-70.46
17,17,SUGARS AND SUGAR CONFECTIONERY.,11.84,11.73,-0.94
18,18,COCOA AND COCOA PREPARATIONS.,22.03,20.28,-7.93
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",1.63,1.59,-2.02
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",8.41,11.1,32.0
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,5.19,9.39,80.93
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",316.79,358.91,13.29
