S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,3.16,0.12,-96.24
2,02,MEAT AND EDIBLE MEAT OFFAL.,1.79,0.12,-93.04
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.09,0.48,427.26
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",1.8,3.95,119.62
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",2.65,2.23,-15.8
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.32,0.09,-71.73
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,54.22,83.64,54.27
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,102.14,94.91,-7.07
9,09,"COFFEE, TEA, MATE AND SPICES.",0.5,0.4,-18.48
10,10,CEREALS.,7.14,13.0,82.15
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,9.87,8.38,-15.07
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",7.39,8.76,18.51
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.29,0.39,36.76
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,1.51,30.41,1916.68
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.0,0.08
16,17,SUGARS AND SUGAR CONFECTIONERY.,2.72,6.99,156.68
17,18,COCOA AND COCOA PREPARATIONS.,0.11,0.13,17.25
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.28,0.27,-0.43
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.7,1.44,-15.23
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.78,1.21,55.49
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",5.53,5.44,-1.75
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,30.8,10.57,-65.69
23,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",30.93,17.92,-42.07
24,26,"ORES, SLAG AND ASH.",235.31,161.56,-31.34
25,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",7734.67,6113.93,-20.95
26,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",283.03,420.21,48.47
27,29,ORGANIC CHEMICALS,11.45,10.03,-12.42
28,30,PHARMACEUTICAL PRODUCTS,15.05,17.38,15.44
29,31,FERTILISERS.,67.4,0.15,-99.78
30,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",84.7,66.99,-20.91
31,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",4.74,5.99,26.34
32,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",4.53,6.58,45.13
