S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.48,0.0
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.64,0.3,-53.05
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.03,0.28,996.35
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,6.59,5.6,-15.05
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,51.03,71.92,40.94
7,09,"COFFEE, TEA, MATE AND SPICES.",0.05,0.1,121.98
8,10,CEREALS.,9.09,7.93,-12.77
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.0
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",3.32,4.1,23.51
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.0,0.01,677.32
12,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.02,0.05,97.62
13,17,SUGARS AND SUGAR CONFECTIONERY.,0.0,0.0,7021.42
14,18,COCOA AND COCOA PREPARATIONS.,0.0,0.0,54.53
15,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.13,0.07,-49.65
16,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.33,2.5,87.59
17,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.37,1.01,171.08
18,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.66,1.2,80.56
19,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,20.38,21.45,5.28
20,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.41,1.81,341.98
21,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",84.39,130.63,54.79
22,26,"ORES, SLAG AND ASH.",718.83,444.33,-38.19
23,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3720.09,3509.51,-5.66
24,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",47.3,124.12,162.41
25,29,ORGANIC CHEMICALS,103.71,83.9,-19.11
26,30,PHARMACEUTICAL PRODUCTS,3.12,3.23,3.71
27,31,FERTILISERS.,1.0,1.53,53.48
28,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",7.76,9.02,16.18
29,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",2.96,2.93,-0.72
30,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.82,0.86,4.14
31,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.46,0.41,-11.75
32,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.11,0.0
33,38,MISCELLANEOUS CHEMICAL PRODUCTS.,5.97,9.85,64.84
34,39,PLASTIC AND ARTICLES THEREOF.,5.85,10.24,74.95
35,40,RUBBER AND ARTICLES THEREOF.,1.09,1.92,75.79
36,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2.09,2.5,19.71
37,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.0,0.01,675.37
38,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.0,0.0
39,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,12.46,14.04,12.64
40,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.0,0.0
41,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,377.42,426.01,12.87
42,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1.85,3.03,63.74
43,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.22,0.05,-76.11
44,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",11.42,8.71,-23.76
45,52,COTTON.,0.05,0.01,-72.56
46,54,MAN-MADE FILAMENTS.,0.01,0.0
47,55,MAN-MADE STAPLE FIBRES.,0.07,0.09,39.28
48,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.07,0.01,-88.47
49,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.43,1.53,253.39
50,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.0,0.0,319.66
51,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.03,0.02,-30.86
52,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.01,0.07,438.98
53,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.06,0.14,135.13
54,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.04,0.02,-31.52
55,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0.09,0.0,-97.15
56,65,HEADGEAR AND PARTS THEREOF.,0.0,0.01,1270.27
57,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.0,0.0,85.39
58,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.0,0.01
59,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.19,0.24,24.41
60,69,CERAMIC PRODUCTS.,2.63,7.34,178.94
61,70,GLASS AND GLASSWARE.,6.73,0.01,-99.88
62,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",5084.41,4747.55,-6.63
63,72,IRON AND STEEL,122.3,256.42,109.67
64,73,ARTICLES OF IRON OR STEEL,2.21,0.97,-56.36
65,74,COPPER AND ARTICLES THEREOF.,694.21,780.8,12.47
66,75,NICKEL AND ARTICLES THEREOF.,78.87,77.49,-1.74
67,76,ALUMINIUM AND ARTICLES THEREOF.,40.26,30.66,-23.84
68,78,LEAD AND ARTICLES THEREOF.,1.79,1.58,-11.4
69,79,ZINC AND ARTICLES THEREOF.,1.4,0.87,-37.61
70,80,TIN AND ARTICLES THEREOF.,0.01,0.0
