S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",21.33,17.39,-18.51
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",9.23,11.83,28.15
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.42,3.22,126.44
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,2.3,2.56,11.23
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,13.98,20.36,45.68
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,8.38,9.05,7.99
7,09,"COFFEE, TEA, MATE AND SPICES.",72.5,87.5,20.7
8,10,CEREALS.,116.38,143.73,23.51
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,13.12,21.81,66.3
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",22.72,27.48,20.94
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",37.23,29.64,-20.39
12,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.78,0.77,-1.25
13,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,29.6,34.06,15.04
14,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",4.32,2.08,-51.8
15,17,SUGARS AND SUGAR CONFECTIONERY.,9.12,7.34,-19.46
16,18,COCOA AND COCOA PREPARATIONS.,0.43,0.56,30.6
17,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",27.43,35.3,28.66
18,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",36.39,46.17,26.9
19,21,MISCELLANEOUS EDIBLE PREPARATIONS.,59.11,81.63,38.1
20,22,"BEVERAGES, SPIRITS AND VINEGAR.",4.47,5.84,30.5
21,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,3.89,8.05,106.73
22,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1.09,0.66,-39.9
23,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",8.74,12.67,44.89
24,26,"ORES, SLAG AND ASH.",0.76,1.0,30.62
25,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3097.14,3925.94,26.76
26,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",28.73,31.1,8.26
