S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.62,0.15,-75.47
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",20.49,13.89,-32.21
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.2,0.66,222.83
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.37,0.56,52.99
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.45,0.22,-50.9
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,5.61,9.72,73.26
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,3.36,1.28,-61.86
8,09,"COFFEE, TEA, MATE AND SPICES.",30.3,31.93,5.37
9,10,CEREALS.,93.91,139.26,48.29
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.6,2.5,56.71
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",5.1,5.7,11.75
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",5.86,6.16,4.99
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,1.48,0.55,-62.64
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,6.67,6.83,2.35
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.67,1.62,-2.75
16,17,SUGARS AND SUGAR CONFECTIONERY.,7.53,5.59,-25.78
17,18,COCOA AND COCOA PREPARATIONS.,0.49,0.57,16.48
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",15.51,17.16,10.64
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",9.77,11.37,16.46
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,7.07,13.0,83.92
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.95,2.04,115.11
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.1,0.19,96.88
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,18.46,9.36,-49.3
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",54.11,10.3,-80.97
25,26,"ORES, SLAG AND ASH.",0.25,1.47,486.93
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3944.35,4660.63,18.16
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",98.75,77.16,-21.86
28,29,ORGANIC CHEMICALS,121.36,89.76,-26.03
29,30,PHARMACEUTICAL PRODUCTS,662.75,748.62,12.96
30,31,FERTILISERS.,0.01,0.46,5499.22
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",45.05,49.87,10.71
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",49.93,59.01,18.17
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",11.08,10.4,-6.14
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,2.1,2.01,-4.32
