S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.0,0.03
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.36,1.48,311.29
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",2054.06,2188.13,6.53
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",177.83,206.93,16.36
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.14,1.33,16.58
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,23.02,24.89,8.11
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,166.64,206.1,23.68
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,97.04,88.33,-8.97
9,09,"COFFEE, TEA, MATE AND SPICES.",489.96,573.06,16.96
10,10,CEREALS.,469.37,506.04,7.81
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,85.92,101.92,18.62
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",288.44,310.61,7.69
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",386.56,480.63,24.33
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,3.62,1.89,-47.71
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,192.82,210.9,9.38
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",637.35,690.26,8.3
17,17,SUGARS AND SUGAR CONFECTIONERY.,76.76,57.71,-24.82
18,18,COCOA AND COCOA PREPARATIONS.,40.73,113.57,178.84
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",172.68,213.14,23.43
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",208.79,240.85,15.35
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,352.23,408.04,15.85
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",21.17,20.53,-3.01
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,52.31,62.35,19.19
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,47.77,98.2,105.59
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",146.38,124.5,-14.95
26,26,"ORES, SLAG AND ASH.",0.79,0.38,-51.42
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",5837.23,4215.64,-27.78
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",363.89,429.3,17.98
29,29,ORGANIC CHEMICALS,2932.5,3291.83,12.25
30,30,PHARMACEUTICAL PRODUCTS,8726.48,10521.55,20.57
31,31,FERTILISERS.,5.27,15.33,190.69
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",340.2,441.38,29.74
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",485.76,556.78,14.62
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",146.52,197.7,34.93
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,49.38,59.91,21.33
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,2.43,18.42,657.74
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.41,0.33,-19.32
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,1378.16,1295.86,-5.97
39,39,PLASTIC AND ARTICLES THEREOF.,1675.39,1937.01,15.62
40,40,RUBBER AND ARTICLES THEREOF.,1063.72,1090.03,2.47
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,8.02,10.67,33.07
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",742.23,839.72,13.13
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",10.01,6.08,-39.24
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,221.28,217.2,-1.85
45,45,CORK AND ARTICLES OF CORK.,1.25,1.23,-1.26
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",24.48,26.47,8.12
