S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,01,LIVE ANIMALS.,3.87,2.69,-30.55
2,02,MEAT AND EDIBLE MEAT OFFAL.,2.96,2.98,0.96
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",4.68,7.2,53.82
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",23.32,35.44,51.93
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",6.18,8.47,36.99
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,15.19,16.18,6.51
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,3.68,3.09,-15.9
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,82.92,109.73,32.33
9,09,"COFFEE, TEA, MATE AND SPICES.",19.0,17.32,-8.82
10,10,CEREALS.,8.08,41.09,408.41
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,15.81,13.99,-11.53
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",58.2,61.58,5.8
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",27.33,32.61,19.32
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.05,0.0,-99.81
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,451.15,1126.78,149.76
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.85,0.96,12.98
17,17,SUGARS AND SUGAR CONFECTIONERY.,78.44,78.05,-0.5
18,18,COCOA AND COCOA PREPARATIONS.,33.61,48.46,44.21
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",12.81,16.0,24.96
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",21.57,29.99,39.05
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,41.3,50.29,21.77
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",152.13,209.1,37.45
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,128.98,99.29,-23.01
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,3.93,4.05,3.07
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",133.12,152.99,14.93
26,26,"ORES, SLAG AND ASH.",119.57,94.71,-20.79
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",1676.18,4211.01,151.23
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",623.61,609.69,-2.23
29,29,ORGANIC CHEMICALS,2448.59,2337.53,-4.54
30,30,PHARMACEUTICAL PRODUCTS,1549.42,1155.53,-25.42
31,31,FERTILISERS.,425.46,525.26,23.46
