S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,0.04,0.0,-98.9
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.51,0.07,-86.62
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",39.73,26.34,-33.71
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.35,0.35,1.15
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.84,0.51,-72.07
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,6.4,1.81,-71.81
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,357.17,391.56,9.63
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,173.15,111.37,-35.68
9,09,"COFFEE, TEA, MATE AND SPICES.",338.97,337.54,-0.42
10,10,CEREALS.,60.48,3.25,-94.62
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,7.29,3.73,-48.82
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",82.14,93.06,13.29
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",37.57,39.92,6.26
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,19.21,22.71,18.23
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,5060.15,5894.84,16.5
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.61,1.41,131.78
17,17,SUGARS AND SUGAR CONFECTIONERY.,5.45,5.3,-2.81
18,18,COCOA AND COCOA PREPARATIONS.,123.54,159.7,29.27
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",55.02,60.25,9.51
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",16.15,13.06,-19.13
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,34.65,35.83,3.38
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",93.63,19.0,-79.71
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,254.3,266.37,4.75
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,15.28,15.17,-0.78
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",164.97,113.09,-31.45
26,26,"ORES, SLAG AND ASH.",248.94,479.19,92.49
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",11487.79,7521.46,-34.53
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",779.26,716.25,-8.09
29,29,ORGANIC CHEMICALS,2321.44,1991.98,-14.19
30,30,PHARMACEUTICAL PRODUCTS,157.22,96.15,-38.84
31,31,FERTILISERS.,309.16,380.25,22.99
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",312.85,247.94,-20.75
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",149.01,112.31,-24.63
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",168.98,247.51,46.47
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,59.3,53.53,-9.72
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.0,0.04,1070.32
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,5.43,2.99,-44.92
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,1077.04,1206.79,12.05
39,39,PLASTIC AND ARTICLES THEREOF.,2334.87,2226.38,-4.65
40,40,RUBBER AND ARTICLES THEREOF.,1267.29,1158.55,-8.58
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,75.45,50.25,-33.39
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",24.17,20.67,-14.48
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.02,0.04,105.91
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,618.89,472.73,-23.62
45,45,CORK AND ARTICLES OF CORK.,0.64,0.42,-34.92
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.58,0.44,-24.22
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,170.09,123.75,-27.25
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",382.23,184.7,-51.68
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",34.96,35.67,2.03
50,50,SILK,78.0,50.48,-35.27
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",8.22,0.64,-92.27
52,52,COTTON.,89.41,24.29,-72.83
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.33,0.68,106.87
54,54,MAN-MADE FILAMENTS.,181.96,105.28,-42.14
55,55,MAN-MADE STAPLE FIBRES.,260.17,183.28,-29.55
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",62.07,62.18,0.17
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,49.93,40.39,-19.1
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,21.24,18.49,-12.96
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",106.03,97.79,-7.78
60,60,KNITTED OR CROCHETED FABRICS.,21.51,20.17,-6.24
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",55.27,45.09,-18.42
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",39.67,34.98,-11.82
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,32.33,38.42,18.83
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",220.7,153.12,-30.62
65,65,HEADGEAR AND PARTS THEREOF.,2.06,2.04,-0.97
66,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.06,0.03,-46.59
67,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.38,0.2,-47.55
68,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",66.79,38.15,-42.87
69,69,CERAMIC PRODUCTS.,35.96,42.14,17.19
70,70,GLASS AND GLASSWARE.,233.38,209.51,-10.23
71,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",973.44,1982.6,103.67
72,72,IRON AND STEEL,1800.08,1201.04,-33.28
73,73,ARTICLES OF IRON OR STEEL,667.5,659.6,-1.18
74,74,COPPER AND ARTICLES THEREOF.,1386.51,851.43,-38.59
75,75,NICKEL AND ARTICLES THEREOF.,59.53,31.23,-47.54
76,76,ALUMINIUM AND ARTICLES THEREOF.,623.17,502.23,-19.41
77,78,LEAD AND ARTICLES THEREOF.,160.62,133.25,-17.04
78,79,ZINC AND ARTICLES THEREOF.,46.93,20.46,-56.4
79,80,TIN AND ARTICLES THEREOF.,197.45,189.04,-4.26
80,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,7.27,8.16,12.25
81,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",56.36,48.06,-14.74
82,83,MISCELLANEOUS ARTICLES OF BASE METAL.,58.97,46.55,-21.05
83,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",5605.08,4612.61,-17.71
84,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",8761.02,7491.82,-14.49
85,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",4.84,7.87,62.63
86,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",749.17,603.5,-19.44
87,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",87.44,26.9,-69.23
88,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",2000.3,1478.03,-26.11
89,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1303.54,1126.47,-13.58
90,91,CLOCKS AND WATCHES AND PARTS THEREOF.,11.28,6.17,-45.31
91,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,13.72,10.29,-25.03
92,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.0,0.0
93,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",194.29,127.76,-34.24
94,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",22.01,16.5,-25.01
95,96,MISCELLANEOUS MANUFACTURED ARTICLES.,57.58,96.75,68.01
96,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,1.82,6.72,268.87
97,98,PROJECT GOODS; SOME SPECIAL USES.,20.02,21.96,9.69
98,99,MISCELLANEOUS GOODS.,0.24,0.05,-76.98
,,Total,55369.88,47420.63,-14.36
