S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,2.19,0.41,-81.19
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",135.33,105.72,-21.88
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.23,3.31,2.49
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.41,0.39,-4.85
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,4.93,3.97,-19.45
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,94.66,111.96,18.27
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,72.38,70.12,-3.13
8,09,"COFFEE, TEA, MATE AND SPICES.",200.08,225.5,12.71
9,10,CEREALS.,299.25,291.22,-2.68
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,28.56,30.88,8.1
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",62.2,53.22,-14.44
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",25.6,27.96,9.19
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.87,4.56,58.75
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,50.12,51.33,2.42
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",5.03,6.4,27.15
16,17,SUGARS AND SUGAR CONFECTIONERY.,38.02,8.79,-76.88
17,18,COCOA AND COCOA PREPARATIONS.,7.16,11.8,64.86
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",49.43,55.23,11.73
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",79.71,76.75,-3.71
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,116.55,133.14,14.23
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",9.02,9.52,5.58
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,47.35,31.21,-34.08
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,31.51,54.12,71.77
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",65.17,43.6,-33.09
25,26,"ORES, SLAG AND ASH.",16.34,12.25,-25.06
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3363.45,1468.02,-56.35
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",233.83,339.84,45.33
28,29,ORGANIC CHEMICALS,747.95,911.04,21.8
29,30,PHARMACEUTICAL PRODUCTS,817.41,909.81,11.3
30,31,FERTILISERS.,1.19,1.15,-3.29
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",255.63,233.82,-8.53
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",94.89,101.0,6.44
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",55.34,52.68,-4.8
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,8.57,9.89,15.39
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,16.89,13.1,-22.45
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.33,0.4,20.68
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,200.1,198.05,-1.02
38,39,PLASTIC AND ARTICLES THEREOF.,374.29,410.31,9.62
39,40,RUBBER AND ARTICLES THEREOF.,210.59,210.89,0.14
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,16.43,15.54,-5.46
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",200.43,223.38,11.45
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.01,0.11,775.87
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,23.38,28.15,20.37
44,45,CORK AND ARTICLES OF CORK.,0.55,0.4,-25.96
