S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.55,1.08,95.47
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",1107.4,1211.74,9.42
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",4.85,14.38,196.53
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",9.25,11.45,23.79
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,44.38,34.96,-21.23
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,187.88,224.73,19.61
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,361.7,354.71,-1.93
8,09,"COFFEE, TEA, MATE AND SPICES.",809.21,824.73,1.92
9,10,CEREALS.,281.43,453.99,61.31
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,97.35,160.54,64.9
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",257.96,272.41,5.6
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",192.19,232.53,20.99
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,6.57,6.73,2.47
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,388.99,493.53,26.87
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",42.07,48.38,14.99
16,17,SUGARS AND SUGAR CONFECTIONERY.,136.47,357.0,161.61
17,18,COCOA AND COCOA PREPARATIONS.,24.08,14.38,-40.27
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",50.65,51.28,1.24
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",211.66,231.71,9.47
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,168.21,220.26,30.94
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",18.03,23.73,31.62
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,357.76,151.17,-57.74
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,283.45,393.44,38.8
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",279.86,209.69,-25.07
25,26,"ORES, SLAG AND ASH.",279.38,252.64,-9.57
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",11282.1,20058.26,77.79
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",348.76,609.46,74.75
28,29,ORGANIC CHEMICALS,6877.5,7054.27,2.57
29,30,PHARMACEUTICAL PRODUCTS,2932.33,3441.75,17.37
30,31,FERTILISERS.,2.91,3.46,19.04
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",1105.02,845.21,-23.51
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",358.85,347.23,-3.24
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",101.61,116.91,15.05
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,56.62,51.25,-9.47
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,13.53,24.24,79.23
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.36,0.59,65.99
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,1074.97,1166.52,8.52
38,39,PLASTIC AND ARTICLES THEREOF.,2071.61,1727.93,-16.59
39,40,RUBBER AND ARTICLES THEREOF.,1547.75,1434.01,-7.35
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,148.37,151.21,1.92
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",1373.47,1432.76,4.32
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",2.42,0.95,-60.64
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,130.12,118.5,-8.93
44,45,CORK AND ARTICLES OF CORK.,0.54,0.55,2.65
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",28.15,25.18,-10.54
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.0,1.06,33304.29
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",394.25,452.14,14.68
48,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",70.98,68.42,-3.61
49,50,SILK,19.6,21.49,9.64
50,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",56.1,83.39,48.63
51,52,COTTON.,902.9,595.77,-34.02
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,192.91,129.7,-32.77
53,54,MAN-MADE FILAMENTS.,666.05,527.17,-20.85
54,55,MAN-MADE STAPLE FIBRES.,582.16,483.75,-16.9
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",139.54,149.11,6.86
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,609.59,472.39,-22.51
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,80.09,101.35,26.53
58,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",46.74,45.32,-3.05
59,60,KNITTED OR CROCHETED FABRICS.,10.37,7.64,-26.33
60,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",2983.37,2980.34,-0.1
61,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",2642.6,3167.91,19.88
62,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1634.21,1416.4,-13.33
63,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",1350.46,1616.94,19.73
64,65,HEADGEAR AND PARTS THEREOF.,24.8,28.11,13.33
65,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",1.39,1.69,21.19
66,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,12.96,14.86,14.66
67,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",563.95,440.06,-21.97
68,69,CERAMIC PRODUCTS.,380.43,461.27,21.25
69,70,GLASS AND GLASSWARE.,268.4,277.69,3.46
70,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",4603.61,5174.33,12.4
71,72,IRON AND STEEL,7752.89,5083.75,-34.43
72,73,ARTICLES OF IRON OR STEEL,2510.6,2486.14,-0.97
73,74,COPPER AND ARTICLES THEREOF.,178.63,188.28,5.4
74,75,NICKEL AND ARTICLES THEREOF.,30.72,87.33,184.27
75,76,ALUMINIUM AND ARTICLES THEREOF.,3283.0,2679.79,-18.37
76,78,LEAD AND ARTICLES THEREOF.,8.93,32.63,265.35
77,79,ZINC AND ARTICLES THEREOF.,20.77,64.44,210.22
78,80,TIN AND ARTICLES THEREOF.,2.31,2.46,6.48
79,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,42.62,39.78,-6.65
80,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",342.87,324.34,-5.4
81,83,MISCELLANEOUS ARTICLES OF BASE METAL.,311.26,240.61,-22.7
82,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",6385.22,7012.89,9.83
83,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",5971.61,9618.41,61.07
84,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",62.74,56.45,-10.02
85,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",2765.05,3149.47,13.9
86,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",461.39,563.06,22.04
87,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",94.49,294.72,211.91
88,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1184.87,1556.26,31.34
89,91,CLOCKS AND WATCHES AND PARTS THEREOF.,31.18,31.51,1.06
90,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,11.0,11.55,5.07
91,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,48.04,67.71,40.93
92,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",931.97,691.05,-25.85
93,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",215.61,205.39,-4.74
94,96,MISCELLANEOUS MANUFACTURED ARTICLES.,126.27,135.57,7.36
95,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,26.19,72.29,176.01
96,98,PROJECT GOODS; SOME SPECIAL USES.,1.25,3.07,145.08
97,99,MISCELLANEOUS GOODS.,0.07,0.18,172.34
,,Total,86097.34,98278.85,14.15
