S.No.,HSCode,Commodity,2017-2018,2018-2019,%Growth
1,01,LIVE ANIMALS.,5.84,5.06,-13.36
2,02,MEAT AND EDIBLE MEAT OFFAL.,2.38,2.39,0.7
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",6.37,9.84,54.3
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",36.99,27.12,-26.7
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",3.62,8.62,137.78
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,9.77,11.35,16.2
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,151.94,52.04,-65.75
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,51.7,69.7,34.82
9,09,"COFFEE, TEA, MATE AND SPICES.",14.36,13.32,-7.23
10,10,CEREALS.,4.91,3.19,-35.09
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,18.08,16.59,-8.22
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",42.37,94.41,122.83
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",24.89,27.76,11.53
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.01,0.02,49.85
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,76.76,260.17,238.95
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.66,1.19,-28.26
17,17,SUGARS AND SUGAR CONFECTIONERY.,53.69,57.71,7.48
18,18,COCOA AND COCOA PREPARATIONS.,55.09,55.4,0.56
