S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,01,LIVE ANIMALS.,4.72,4.04,-14.34
2,02,MEAT AND EDIBLE MEAT OFFAL.,448.56,541.27,20.67
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",280.42,265.23,-5.42
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",192.12,194.93,1.46
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.19,0.18,-5.05
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,7.65,8.73,14.03
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,324.0,440.4,35.93
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,501.87,506.69,0.96
9,09,"COFFEE, TEA, MATE AND SPICES.",493.65,606.62,22.88
10,10,CEREALS.,1666.83,2426.49,45.57
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,92.0,89.16,-3.08
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",89.41,92.69,3.67
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",25.93,25.55,-1.47
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.68,4.95,85.02
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,62.33,85.65,37.41
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",2.67,4.33,62.04
17,17,SUGARS AND SUGAR CONFECTIONERY.,635.19,698.62,9.98
18,18,COCOA AND COCOA PREPARATIONS.,23.34,18.67,-20.0
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",78.8,103.86,31.8
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",102.0,141.89,39.1
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,173.84,164.62,-5.3
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",104.11,113.17,8.7
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,16.84,82.79,391.69
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,162.52,206.04,26.78
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",179.56,218.98,21.96
26,26,"ORES, SLAG AND ASH.",137.9,53.84,-60.96
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",10109.42,13327.92,31.84
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",703.57,811.77,15.38
29,29,ORGANIC CHEMICALS,2088.2,2028.96,-2.84
30,30,PHARMACEUTICAL PRODUCTS,326.51,357.23,9.41
31,31,FERTILISERS.,2.07,2.61,26.14
