S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.02,0.0
2,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,139.83,126.24,-9.72
3,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,22.54,23.28,3.29
4,09,"COFFEE, TEA, MATE AND SPICES.",0.48,1.51,217.63
5,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",9.4,23.72,152.18
6,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.15,0.06,-60.35
7,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.07,0.0
8,17,SUGARS AND SUGAR CONFECTIONERY.,8.59,0.0,-100.0
9,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.0,0.0
10,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.0,0.0
11,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.0,0.0
12,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,3.82,4.92,28.68
13,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",4.83,2.45,-49.22
14,26,"ORES, SLAG AND ASH.",30.56,20.31,-33.53
15,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",4199.68,2182.36,-48.04
16,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",0.08,0.08,-6.89
17,29,ORGANIC CHEMICALS,0.01,0.27,2193.55
18,30,PHARMACEUTICAL PRODUCTS,0.22,0.39,76.35
19,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0.29,0.14,-50.54
20,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.0,0.0,-94.67
21,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.0,0.0,74.15
22,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.0,0.0
23,38,MISCELLANEOUS CHEMICAL PRODUCTS.,0.0,0.0
24,39,PLASTIC AND ARTICLES THEREOF.,0.36,0.22,-37.26
25,40,RUBBER AND ARTICLES THEREOF.,0.04,0.0,-99.76
26,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.61,0.21,-65.63
27,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.16,0.07,-55.11
28,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.06,0.06,-4.57
29,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.0,0.0
30,52,COTTON.,9.73,0.0
31,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.3,0.19,-37.11
32,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.01,0.0
