S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,756.4,427.69,-43.46
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",28.75,35.92,24.95
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",22.84,8.25,-63.89
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.02,0.07,235.57
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.08,0.03,-56.79
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,10.05,27.63,174.85
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,11.93,10.76,-9.86
8,09,"COFFEE, TEA, MATE AND SPICES.",169.29,128.69,-23.98
9,10,CEREALS.,149.89,253.45,69.08
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.31,7.5,470.61
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",20.47,27.68,35.25
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",7.15,9.02,26.18
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.52,0.3,-42.94
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,7.05,9.26,31.24
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.26,0.42,63.52
16,17,SUGARS AND SUGAR CONFECTIONERY.,581.57,951.32,63.58
17,18,COCOA AND COCOA PREPARATIONS.,3.63,1.85,-49.2
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",4.12,4.94,20.05
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",6.44,6.58,2.2
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,12.05,11.47,-4.76
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.84,0.25,-70.3
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2.13,3.98,86.91
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,43.01,29.29,-31.9
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",28.27,49.35,74.59
25,26,"ORES, SLAG AND ASH.",2.95,7.86,166.3
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",159.51,1813.96,1037.18
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",86.54,45.5,-47.42
