S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,6.2,6.99,12.77
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.0,0.09
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",24.75,35.53,43.56
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.95,0.45,-53.05
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",10.44,12.4,18.85
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.54,0.33,-38.62
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,953.15,1039.05,9.01
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,1050.1,1124.1,7.05
9,09,"COFFEE, TEA, MATE AND SPICES.",3.7,4.77,28.91
10,10,CEREALS.,1.3,2.71,108.0
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,2.55,3.31,29.55
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",20.17,23.61,17.05
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",10.45,9.09,-12.98
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.03,0.01,-69.3
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,10.27,137.11,1234.58
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",3.75,3.87,3.22
17,17,SUGARS AND SUGAR CONFECTIONERY.,27.71,27.08,-2.27
18,18,COCOA AND COCOA PREPARATIONS.,1.72,2.33,35.52
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.85,0.77,-8.9
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",24.63,24.18,-1.84
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,34.82,33.98,-2.41
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",303.51,464.59,53.07
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,43.12,59.95,39.04
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.55,1.17,112.89
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",64.8,82.29,27.0
26,26,"ORES, SLAG AND ASH.",220.69,385.01,74.46
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",15758.53,16572.7,5.17
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",374.76,344.26,-8.14
29,29,ORGANIC CHEMICALS,1559.93,1473.05,-5.57
30,30,PHARMACEUTICAL PRODUCTS,424.55,420.21,-1.02
