S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,02,MEAT AND EDIBLE MEAT OFFAL.,460.32,485.21,5.41
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",18.6,22.6,21.53
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.12,12.87,313.0
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.04,0.08,108.78
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.89,0.85,-3.88
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,39.66,61.25,54.43
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,170.87,250.79,46.77
9,09,"COFFEE, TEA, MATE AND SPICES.",239.45,281.18,17.43
10,10,CEREALS.,2193.27,2282.28,4.06
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,10.19,6.5,-36.21
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",119.94,109.21,-8.94
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",8.93,10.43,16.76
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.37,0.5,34.05
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,6.43,7.39,15.04
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",3.08,3.67,19.12
17,17,SUGARS AND SUGAR CONFECTIONERY.,152.33,152.34,0.0
18,18,COCOA AND COCOA PREPARATIONS.,4.47,5.08,13.62
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",23.78,23.02,-3.22
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",39.39,34.73,-11.83
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,53.54,35.56,-33.58
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",9.8,10.81,10.22
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,178.46,75.86,-57.49
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,55.2,58.59,6.14
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",8.23,8.11,-1.46
26,26,"ORES, SLAG AND ASH.",0.56,0.46,-18.37
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3873.33,454.37,-88.27
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",26.06,24.7,-5.24
29,29,ORGANIC CHEMICALS,307.71,281.37,-8.56
30,30,PHARMACEUTICAL PRODUCTS,337.13,387.0,14.79
31,31,FERTILISERS.,0.31,0.5,63.22
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",34.41,36.18,5.13
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",81.18,97.02,19.52
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",25.19,20.48,-18.72
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,7.61,5.59,-26.51
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,7.21,22.14,207.06
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.32,0.16,-50.86
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,70.24,69.21,-1.46
39,39,PLASTIC AND ARTICLES THEREOF.,186.02,196.36,5.56
40,40,RUBBER AND ARTICLES THEREOF.,60.36,53.04,-12.13
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1.41,1.34,-4.56
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",7.72,7.89,2.25
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.02,0.0,-99.83
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,5.12,5.66,10.43
45,45,CORK AND ARTICLES OF CORK.,0.17,0.1,-40.45
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",2.41,4.3,78.67
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.0,0.0
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",96.96,81.58,-15.86
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",2.21,2.7,22.5
50,50,SILK,0.2,0.17,-16.34
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",5.44,3.64,-33.03
52,52,COTTON.,54.93,45.63,-16.93
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,5.46,5.94,8.71
54,54,MAN-MADE FILAMENTS.,34.95,37.08,6.1
55,55,MAN-MADE STAPLE FIBRES.,26.23,29.7,13.23
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",9.4,11.1,18.01
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,6.45,7.33,13.54
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,8.3,8.34,0.57
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",1.83,1.43,-22.3
60,60,KNITTED OR CROCHETED FABRICS.,2.85,1.71,-40.16
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",91.2,102.94,12.87
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",59.92,54.54,-8.97
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,103.77,140.1,35.02
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",18.98,21.12,11.29
65,65,HEADGEAR AND PARTS THEREOF.,0.88,1.16,31.91
66,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.02,0.03,124.76
67,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.88,0.84,-5.57
68,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",29.13,28.0,-3.88
69,69,CERAMIC PRODUCTS.,267.48,229.46,-14.21
70,70,GLASS AND GLASSWARE.,15.64,32.33,106.75
71,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",809.34,623.99,-22.9
72,72,IRON AND STEEL,57.34,60.97,6.33
73,73,ARTICLES OF IRON OR STEEL,108.38,167.24,54.32
74,74,COPPER AND ARTICLES THEREOF.,15.18,16.73,10.2
75,75,NICKEL AND ARTICLES THEREOF.,1.57,0.49,-68.68
76,76,ALUMINIUM AND ARTICLES THEREOF.,81.08,140.02,72.69
77,78,LEAD AND ARTICLES THEREOF.,5.46,0.04,-99.23
78,79,ZINC AND ARTICLES THEREOF.,4.85,1.53,-68.45
79,80,TIN AND ARTICLES THEREOF.,0.04,0.0,-92.8
80,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.52,1.82,253.83
81,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",10.16,14.12,39.04
82,83,MISCELLANEOUS ARTICLES OF BASE METAL.,7.93,9.15,15.33
83,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",315.85,332.11,5.15
84,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",353.96,505.53,42.82
85,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.31,0.13,-58.19
86,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",116.45,68.43,-41.24
87,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",44.56,99.14,122.51
88,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.01,12.36,120835.7
89,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",75.04,79.96,6.55
90,91,CLOCKS AND WATCHES AND PARTS THEREOF.,2.35,1.9,-18.97
91,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.08,0.14,74.99
92,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,122.97,42.18,-65.7
93,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",11.19,12.33,10.26
94,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",2.04,2.07,1.48
95,96,MISCELLANEOUS MANUFACTURED ARTICLES.,27.36,23.71,-13.34
96,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.02,0.33,1949.06
97,98,PROJECT GOODS; SOME SPECIAL USES.,0.31,0.21,-31.8
98,99,MISCELLANEOUS GOODS.,0.0,0.0,-26.17
,,Total,11852.25,8670.28,-26.85
