S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,01,LIVE ANIMALS.,0.07,0.07,-4.55
2,02,MEAT AND EDIBLE MEAT OFFAL.,11.18,15.62,39.72
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",22.34,30.41,36.1
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.23,3.45,6.67
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.0,0.0,-37.23
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.69,1.52,119.09
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,10.58,11.67,10.3
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,3.43,6.93,102.45
9,09,"COFFEE, TEA, MATE AND SPICES.",14.7,14.81,0.75
10,10,CEREALS.,563.87,711.46,26.17
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,6.89,73.68,969.84
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",11.57,11.55,-0.19
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.69,1.37,-18.82
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.63,0.75,19.38
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,2.52,4.34,72.18
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.46,0.77,67.73
17,17,SUGARS AND SUGAR CONFECTIONERY.,413.43,659.77,59.58
18,18,COCOA AND COCOA PREPARATIONS.,2.11,2.54,20.31
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",19.12,20.69,8.2
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",10.11,14.47,43.17
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,12.51,20.04,60.14
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",6.58,15.99,142.93
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,11.12,7.38,-33.61
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,8.14,19.17,135.67
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",20.17,17.03,-15.56
26,26,"ORES, SLAG AND ASH.",1.44,2.42,67.75
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",969.24,1730.06,78.5
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",34.22,53.1,55.15
29,29,ORGANIC CHEMICALS,82.07,109.96,33.97
30,30,PHARMACEUTICAL PRODUCTS,751.92,823.96,9.58
31,31,FERTILISERS.,3.73,6.42,72.08
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",63.67,75.79,19.04
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",37.32,42.18,13.02
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",15.5,24.52,58.17
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,5.13,6.36,24.15
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,8.21,11.24,36.89
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.38,0.57,49.55
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,102.49,140.8,37.37
39,39,PLASTIC AND ARTICLES THEREOF.,228.43,310.13,35.77
40,40,RUBBER AND ARTICLES THEREOF.,79.89,104.44,30.73
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.33,0.47,44.02
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",1.8,2.08,15.59
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.0,0.0
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,4.92,5.72,16.25
45,45,CORK AND ARTICLES OF CORK.,0.03,0.09,213.41
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",3.6,5.25,45.93
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.0,0.0,-98.12
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",86.73,179.87,107.39
