S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,194.96,321.97,65.15
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",13.99,15.73,12.44
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",1.63,6.48,297.74
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.01,0.09,636.79
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.73,0.86,18.46
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,18.54,17.29,-6.72
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,62.27,102.98,65.37
8,09,"COFFEE, TEA, MATE AND SPICES.",243.45,275.93,13.34
9,10,CEREALS.,1750.54,1796.73,2.64
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,4.71,5.9,25.28
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",69.74,68.91,-1.2
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",7.53,9.58,27.25
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.14,0.35,149.08
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,6.85,3.95,-42.32
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",2.17,2.78,28.07
16,17,SUGARS AND SUGAR CONFECTIONERY.,362.09,286.82,-20.79
17,18,COCOA AND COCOA PREPARATIONS.,1.42,3.04,114.52
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",7.45,8.13,9.19
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",44.76,30.75,-31.3
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,56.55,35.37,-37.45
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",17.13,12.28,-28.31
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,43.17,3.18,-92.64
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,32.16,27.71,-13.85
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",7.59,17.27,127.5
25,26,"ORES, SLAG AND ASH.",0.16,0.48,205.63
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",846.29,2620.35,209.63
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",13.13,14.43,9.9
28,29,ORGANIC CHEMICALS,451.94,397.78,-11.98
29,30,PHARMACEUTICAL PRODUCTS,367.08,272.83,-25.68
30,31,FERTILISERS.,1.37,0.81,-41.22
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",45.18,41.63,-7.86
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",59.85,73.62,23.02
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",25.09,26.78,6.74
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,6.2,5.64,-9.14
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,1.79,3.18,77.94
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.23,0.27,16.7
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,86.98,66.26,-23.82
38,39,PLASTIC AND ARTICLES THEREOF.,181.93,281.19,54.56
39,40,RUBBER AND ARTICLES THEREOF.,42.2,45.43,7.65
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1.03,1.62,57.15
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",5.13,6.78,32.22
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.1,0.1,4.14
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,2.7,8.19,203.63
44,45,CORK AND ARTICLES OF CORK.,0.2,0.09,-57.88
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",2.18,4.0,83.65
46,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",59.06,114.64,94.09
47,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",1.51,1.61,7.17
48,50,SILK,0.08,0.18,126.75
49,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",3.33,4.86,46.2
50,52,COTTON.,60.68,71.59,17.97
51,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,7.71,8.28,7.39
52,54,MAN-MADE FILAMENTS.,45.2,76.69,69.66
53,55,MAN-MADE STAPLE FIBRES.,45.08,47.63,5.67
54,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",8.0,6.3,-21.25
55,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,12.45,9.56,-23.24
56,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,3.98,8.06,102.52
57,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",1.91,2.03,6.27
58,60,KNITTED OR CROCHETED FABRICS.,1.04,2.63,152.09
59,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",74.2,86.13,16.09
60,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",50.44,55.17,9.38
61,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,61.4,85.41,39.1
