S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,0.0,0.47,244174.46
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.2,0.4,101.66
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.12,0.44,261.64
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.14,0.16,15.6
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,4.7,7.45,58.69
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,28.86,27.83,-3.56
7,09,"COFFEE, TEA, MATE AND SPICES.",0.11,0.01,-90.16
8,10,CEREALS.,4.68,3.92,-16.17
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.0,339.49
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1.76,0.96,-45.13
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.02,0.02,-19.49
12,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.0,0.03,145880.4
13,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.08,0.0
14,17,SUGARS AND SUGAR CONFECTIONERY.,34.39,9.06,-73.67
15,18,COCOA AND COCOA PREPARATIONS.,0.13,0.0,-99.95
16,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.06,0.09,35.2
17,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",2.36,1.37,-42.08
18,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.3,0.15,-51.74
19,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.46,0.44,-4.23
20,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,8.36,14.4,72.21
21,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,5.42,0.14,-97.42
