S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,79.98,43.65,-45.43
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",120.92,99.98,-17.32
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",6.08,4.26,-29.93
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.03,0.04,16.16
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.16,0.08,-48.45
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,27.77,32.92,18.54
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,46.21,38.78,-16.08
8,09,"COFFEE, TEA, MATE AND SPICES.",133.47,120.18,-9.96
9,10,CEREALS.,77.46,110.0,42.01
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.04,0.03,-25.2
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",79.1,59.27,-25.07
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",46.45,33.57,-27.72
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.42,0.17,-59.51
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,14.69,10.6,-27.83
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",3.4,1.76,-48.15
16,17,SUGARS AND SUGAR CONFECTIONERY.,1.27,0.42,-67.21
17,18,COCOA AND COCOA PREPARATIONS.,0.12,0.11,-1.22
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.71,0.89,25.89
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",27.86,26.34,-5.45
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,72.76,51.24,-29.57
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.26,0.2,-22.26
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,1.7,1.13,-34.01
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,57.09,48.81,-14.51
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",11.84,13.0,9.8
25,26,"ORES, SLAG AND ASH.",0.03,0.01,-61.57
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",8.35,7.38,-11.66
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",21.48,29.79,38.72
28,29,ORGANIC CHEMICALS,229.96,299.43,30.21
29,30,PHARMACEUTICAL PRODUCTS,595.72,696.67,16.95
30,31,FERTILISERS.,0.04,0.06,52.2
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",36.28,41.19,13.54
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",12.01,13.88,15.63
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",6.47,8.17,26.26
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,1.41,2.18,54.06
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.16,1.4,753.15
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.16,0.34,115.81
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,110.45,84.37,-23.61
38,39,PLASTIC AND ARTICLES THEREOF.,72.36,68.65,-5.13
39,40,RUBBER AND ARTICLES THEREOF.,55.79,50.61,-9.28
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,9.91,10.05,1.39
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",18.41,14.45,-21.51
42,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,1.23,1.22,-1.32
43,45,CORK AND ARTICLES OF CORK.,0.01,0.0,-94.17
44,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.14,0.02,-86.0
45,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.27,0.36,33.12
46,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",8.07,7.4,-8.24
47,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",5.01,8.86,77.02
48,50,SILK,0.02,0.02,-27.02
49,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.04,0.14,265.94
50,52,COTTON.,6.01,2.57,-57.32
51,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,4.97,5.7,14.6
52,54,MAN-MADE FILAMENTS.,17.06,17.2,0.83
53,55,MAN-MADE STAPLE FIBRES.,11.45,15.51,35.4
54,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",3.18,3.64,14.45
55,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,11.64,10.48,-9.98
56,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.61,0.3,-50.6
57,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",1.26,1.29,1.82
58,60,KNITTED OR CROCHETED FABRICS.,0.07,0.01,-88.3
59,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",35.36,30.68,-13.24
60,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",42.93,29.41,-31.49
61,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,12.13,13.41,10.58
62,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",23.03,19.03,-17.39
63,65,HEADGEAR AND PARTS THEREOF.,0.51,0.33,-34.42
64,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.0,0.0,-13.79
65,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.43,1.78,314.03
66,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",16.79,17.74,5.65
67,69,CERAMIC PRODUCTS.,22.78,60.4,165.13
68,70,GLASS AND GLASSWARE.,4.14,8.73,110.63
69,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",16.54,17.06,3.15
70,72,IRON AND STEEL,133.46,150.76,12.96
71,73,ARTICLES OF IRON OR STEEL,42.04,58.99,40.32
72,74,COPPER AND ARTICLES THEREOF.,5.04,4.52,-10.3
73,75,NICKEL AND ARTICLES THEREOF.,1.0,0.43,-56.72
74,76,ALUMINIUM AND ARTICLES THEREOF.,3.23,2.83,-12.51
75,79,ZINC AND ARTICLES THEREOF.,0.0,0.31,22711.32
76,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2.81,1.12,-60.07
77,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",23.06,21.35,-7.42
78,83,MISCELLANEOUS ARTICLES OF BASE METAL.,4.41,3.96,-10.18
79,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",390.68,256.04,-34.46
80,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",657.85,365.95,-44.37
81,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.95,0.64,-33.05
82,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",111.0,107.28,-3.36
83,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",29.42,9.71,-67.0
84,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.0,0.0
85,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",56.11,81.27,44.85
86,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.3,0.15,-49.49
87,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.28,0.17,-38.62
88,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,4.33,18.34,323.92
89,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",2.88,3.36,16.63
90,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",5.03,2.63,-47.64
91,96,MISCELLANEOUS MANUFACTURED ARTICLES.,12.52,11.11,-11.25
92,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.05,0.02,-47.7
93,98,PROJECT GOODS; SOME SPECIAL USES.,1.46,0.0,-99.83
94,99,MISCELLANEOUS GOODS.,0.0,0.0,-43.99
,,Total,3722.42,3400.34,-8.65
