S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,1.01,1.04,2.87
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.19,0.08,-56.86
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",3.67,2.92,-20.34
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",1.13,0.14,-87.96
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",7.97,5.72,-28.21
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.31,0.59,90.0
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,60.77,173.4,185.34
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,134.15,133.45,-0.52
9,09,"COFFEE, TEA, MATE AND SPICES.",34.27,109.47,219.41
10,10,CEREALS.,1.04,60.23,5672.32
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,4.02,9.36,133.0
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",106.52,153.13,43.75
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",12.4,12.6,1.67
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.01,0.0
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,2950.66,3735.18,26.59
16,17,SUGARS AND SUGAR CONFECTIONERY.,1952.7,1361.34,-30.28
17,18,COCOA AND COCOA PREPARATIONS.,44.12,120.48,173.1
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.46,0.24,-47.61
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",13.21,8.91,-32.51
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,9.51,1.14,-88.03
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",67.23,16.1,-76.06
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,11.67,15.53,33.09
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,4.02,5.23,30.06
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",116.95,99.01,-15.34
25,26,"ORES, SLAG AND ASH.",1466.32,2156.36,47.06
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",5528.32,5611.05,1.5
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",150.24,235.71,56.89
28,29,ORGANIC CHEMICALS,119.14,115.65,-2.93
29,30,PHARMACEUTICAL PRODUCTS,62.39,78.61,25.99
30,31,FERTILISERS.,8.69,7.47,-14.05
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",15.14,16.37,8.15
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",22.61,27.74,22.68
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2.7,2.08,-23.1
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,5.49,6.99,27.4
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.03,0.0
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.0,0.0
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,52.56,57.35,9.11
38,39,PLASTIC AND ARTICLES THEREOF.,30.43,24.91,-18.15
39,40,RUBBER AND ARTICLES THEREOF.,15.64,12.72,-18.64
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,44.5,54.85,23.26
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.4,0.05,-87.25
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.09,0.09,-4.31
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,494.73,548.19,10.81
44,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,100.66,155.68,54.66
45,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",32.58,32.94,1.13
46,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.07,0.02,-62.65
47,50,SILK,1.37,1.55,13.43
48,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",5.37,7.84,45.97
49,52,COTTON.,25.52,181.82,612.54
50,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,1.05,1.54,45.96
51,54,MAN-MADE FILAMENTS.,1.39,1.3,-6.55
52,55,MAN-MADE STAPLE FIBRES.,3.29,1.91,-41.97
53,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.17,0.42,145.27
54,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.0,0.01,1498.99
55,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1.41,0.14,-90.33
56,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.33,0.42,26.14
57,60,KNITTED OR CROCHETED FABRICS.,0.38,0.19,-48.32
58,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",1.71,0.53,-69.22
59,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",1.78,1.64,-7.98
60,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.97,0.59,-39.56
61,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",3.16,1.73,-45.47
62,65,HEADGEAR AND PARTS THEREOF.,0.0,0.0,-41.35
63,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.0,0.0
64,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",6.58,3.84,-41.66
65,69,CERAMIC PRODUCTS.,0.3,0.46,53.01
66,70,GLASS AND GLASSWARE.,1.01,0.83,-17.96
67,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",6064.95,6851.47,12.97
68,72,IRON AND STEEL,569.06,483.61,-15.02
69,73,ARTICLES OF IRON OR STEEL,21.71,29.85,37.48
70,74,COPPER AND ARTICLES THEREOF.,293.24,592.87,102.18
71,75,NICKEL AND ARTICLES THEREOF.,9.75,7.95,-18.48
72,76,ALUMINIUM AND ARTICLES THEREOF.,84.67,140.4,65.82
73,78,LEAD AND ARTICLES THEREOF.,9.13,62.62,586.2
74,79,ZINC AND ARTICLES THEREOF.,3.92,7.67,95.7
75,80,TIN AND ARTICLES THEREOF.,0.0,12.73
76,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,3.38,3.03,-10.34
77,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",1.66,1.85,11.77
78,83,MISCELLANEOUS ARTICLES OF BASE METAL.,1.8,1.46,-18.59
79,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",210.86,186.35,-11.62
