S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.02,0.04,97.64
2,02,MEAT AND EDIBLE MEAT OFFAL.,97.65,111.31,13.98
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",30.68,30.8,0.4
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",4.64,7.1,52.94
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.55,1.15,107.47
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.65,0.08,-87.44
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,11.84,14.4,21.57
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,1.67,3.32,98.56
9,09,"COFFEE, TEA, MATE AND SPICES.",54.67,85.81,56.96
10,10,CEREALS.,2138.59,3633.18,69.89
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,6.09,6.71,10.17
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",3.85,4.52,17.31
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.94,2.37,22.05
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.04,0.18,312.83
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,2.75,2.66,-3.14
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.04,0.68,-34.54
17,17,SUGARS AND SUGAR CONFECTIONERY.,128.55,91.48,-28.84
18,18,COCOA AND COCOA PREPARATIONS.,12.33,18.29,48.38
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",69.9,72.75,4.07
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",11.4,10.83,-4.98
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,75.69,77.67,2.61
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",51.68,42.42,-17.92
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,5.58,5.16,-7.51
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,5.4,22.16,309.99
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",15.51,11.34,-26.85
26,26,"ORES, SLAG AND ASH.",0.62,0.41,-33.46
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3768.49,2042.86,-45.79
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",86.14,84.94,-1.39
29,29,ORGANIC CHEMICALS,186.91,200.85,7.46
30,30,PHARMACEUTICAL PRODUCTS,1041.6,1190.18,14.26
31,31,FERTILISERS.,0.61,5.66,827.39
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",80.12,94.12,17.47
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",82.61,91.58,10.86
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",22.47,19.81,-11.84
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,11.06,13.45,21.58
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,48.22,46.05,-4.5
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.54,0.54,-0.3
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,186.02,197.97,6.42
39,39,PLASTIC AND ARTICLES THEREOF.,349.97,390.04,11.45
40,40,RUBBER AND ARTICLES THEREOF.,81.37,86.81,6.69
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.7,0.37,-46.64
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",1.64,1.7,3.85
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.04,0.06,49.94
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,1.37,1.36,-0.61
45,45,CORK AND ARTICLES OF CORK.,0.06,0.07,25.69
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.61,1.22,100.84
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.0,0.02,955.67
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",117.29,93.24,-20.5
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",65.47,57.22,-12.61
50,50,SILK,0.03,0.01,-73.48
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.04,0.06,52.98
52,52,COTTON.,465.08,397.19,-14.6
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.45,0.79,74.91
54,54,MAN-MADE FILAMENTS.,75.59,52.31,-30.8
55,55,MAN-MADE STAPLE FIBRES.,27.54,23.7,-13.94
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",12.15,14.81,21.96
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,1.12,1.69,51.01
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,45.9,34.25,-25.39
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",4.3,4.14,-3.73
60,60,KNITTED OR CROCHETED FABRICS.,2.04,2.89,41.66
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",55.84,69.91,25.18
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",85.17,112.2,31.74
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,140.79,156.13,10.9
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",27.79,27.56,-0.83
65,65,HEADGEAR AND PARTS THEREOF.,3.49,9.2,163.43
66,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.09,0.12,38.65
67,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.3,0.26,-13.91
