S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.18,0.76,332.13
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.15,0.17,11.01
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.0
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.6,1.85,16.01
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.02,0.0,-99.84
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,227.9,363.27,59.4
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.14,0.11,-20.58
9,09,"COFFEE, TEA, MATE AND SPICES.",17.18,9.25,-46.14
10,10,CEREALS.,31.86,98.78,210.03
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.46,15.69,977.73
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",0.51,1.0,97.42
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.15,0.01,-90.97
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,1773.33,3247.1,83.11
15,17,SUGARS AND SUGAR CONFECTIONERY.,0.11,0.0,-98.73
16,18,COCOA AND COCOA PREPARATIONS.,0.04,0.0
17,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.0,0.02,1291.27
18,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.02,0.08,395.53
