S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,01,LIVE ANIMALS.,0.12,0.14,16.75
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.12,0.66,426.88
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.48,0.44,-7.67
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.95,0.6,-84.86
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",2.23,4.33,94.04
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.09,0.12,26.87
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,83.64,123.77,47.98
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,94.91,162.41,71.11
9,09,"COFFEE, TEA, MATE AND SPICES.",0.4,0.41,0.32
10,10,CEREALS.,13.0,12.98,-0.15
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,8.38,13.03,55.38
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",8.76,14.55,66.07
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.39,0.99,150.46
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,30.41,316.43,940.43
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.08,0.0
16,17,SUGARS AND SUGAR CONFECTIONERY.,6.99,7.65,9.46
17,18,COCOA AND COCOA PREPARATIONS.,0.13,0.79,522.53
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.27,0.41,47.65
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.44,1.9,32.05
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,1.21,1.06,-11.74
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",5.44,9.19,69.0
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,10.57,34.04,222.12
23,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",17.92,63.41,253.87
24,26,"ORES, SLAG AND ASH.",161.56,881.22,445.46
25,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",6113.93,13186.38,115.68
26,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",420.21,393.12,-6.45
27,29,ORGANIC CHEMICALS,10.03,6.7,-33.21
28,30,PHARMACEUTICAL PRODUCTS,17.38,25.09,44.35
29,31,FERTILISERS.,0.15,47.93,32225.31
30,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",66.99,127.76,90.7
31,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",5.99,11.65,94.36
32,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",6.58,7.13,8.35
33,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,16.38,22.89,39.76
34,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.01,0.0,-98.94
35,38,MISCELLANEOUS CHEMICAL PRODUCTS.,10.81,14.62,35.17
36,39,PLASTIC AND ARTICLES THEREOF.,19.81,18.96,-4.33
37,40,RUBBER AND ARTICLES THEREOF.,7.0,8.05,14.97
38,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,5.69,6.67,17.27
39,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.04,0.15,332.74
40,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.06,0.04,-28.0
41,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,162.41,182.14,12.14
42,45,CORK AND ARTICLES OF CORK.,0.0,0.0
43,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.0,0.0
44,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,59.67,93.38,56.48
45,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",11.34,5.17,-54.41
46,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.46,0.33,-27.72
47,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",79.84,145.83,82.67
48,52,COTTON.,13.37,66.42,396.87
49,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.03,0.01,-60.39
50,54,MAN-MADE FILAMENTS.,0.94,1.11,17.63
51,55,MAN-MADE STAPLE FIBRES.,0.16,0.12,-22.58
52,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.75,0.58,-22.24
53,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.21,0.28,32.11
54,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.14,0.29,115.95
55,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",1.04,0.49,-53.13
56,60,KNITTED OR CROCHETED FABRICS.,0.45,1.02,126.36
57,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.02,0.17,603.41
58,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.1,0.49,415.77
59,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2.38,8.0,235.77
60,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0.16,0.13,-20.26
61,65,HEADGEAR AND PARTS THEREOF.,0.15,0.31,104.92
62,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.0,0.0,65.51
