S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,02,MEAT AND EDIBLE MEAT OFFAL.,860.97,214.34,-75.11
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",1430.55,1689.58,18.11
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",6.77,6.89,1.67
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",59.03,41.63,-29.48
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,4.15,2.49,-39.98
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,45.8,109.67,139.49
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,73.82,77.72,5.29
9,09,"COFFEE, TEA, MATE AND SPICES.",750.25,643.07,-14.29
10,10,CEREALS.,124.73,588.24,371.62
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,20.1,21.7,7.97
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",236.02,181.42,-23.13
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",107.74,118.78,10.24
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,15.89,20.11,26.5
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,947.32,637.35,-32.72
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",14.56,13.33,-8.49
17,17,SUGARS AND SUGAR CONFECTIONERY.,97.62,115.54,18.36
18,18,COCOA AND COCOA PREPARATIONS.,4.79,1.27,-73.47
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",7.24,8.65,19.57
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",26.24,27.38,4.34
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,31.52,34.71,10.13
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",6.94,2.3,-66.83
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,260.82,314.77,20.68
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,22.85,24.54,7.37
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",741.38,1042.67,40.64
26,26,"ORES, SLAG AND ASH.",4704.44,2707.23,-42.45
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2593.16,6145.55,136.99
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",218.69,329.36,50.6
29,29,ORGANIC CHEMICALS,3706.19,3933.2,6.13
30,30,PHARMACEUTICAL PRODUCTS,203.69,222.98,9.47
31,31,FERTILISERS.,2.92,4.45,52.24
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",500.34,569.8,13.88
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",177.02,224.08,26.59
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",37.1,38.77,4.52
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,23.76,29.57,24.47
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.0,0.2,4156.02
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.11,0.23,103.23
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,434.6,577.18,32.81
39,39,PLASTIC AND ARTICLES THEREOF.,1088.28,515.79,-52.6
40,40,RUBBER AND ARTICLES THEREOF.,133.71,148.65,11.17
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,108.89,138.07,26.8
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",63.14,79.88,26.53
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.21,0.17,-19.28
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,14.77,42.1,185.04
45,45,CORK AND ARTICLES OF CORK.,0.05,0.08,39.68
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.28,0.47,67.82
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,9.45,0.99,-89.57
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",353.98,294.61,-16.77
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",1.32,1.54,17.22
50,50,SILK,20.68,30.15,45.76
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",26.56,29.3,10.33
52,52,COTTON.,1578.22,1659.93,5.18
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,148.25,194.95,31.5
54,54,MAN-MADE FILAMENTS.,33.56,50.91,51.68
55,55,MAN-MADE STAPLE FIBRES.,59.22,85.57,44.49
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",16.04,10.95,-31.77
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,36.26,34.61,-4.53
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,10.58,6.82,-35.57
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",27.27,29.69,8.85
60,60,KNITTED OR CROCHETED FABRICS.,8.6,35.1,308.32
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",93.28,109.21,17.08
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",227.67,213.57,-6.2
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,96.55,101.8,5.44
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",89.92,129.71,44.24
65,65,HEADGEAR AND PARTS THEREOF.,0.57,0.88,53.83
66,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.13,0.0,-98.4
67,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,307.92,497.78,61.66
68,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",35.83,40.23,12.27
69,69,CERAMIC PRODUCTS.,84.36,77.25,-8.43
70,70,GLASS AND GLASSWARE.,42.18,36.91,-12.49
71,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",8674.67,10043.6,15.78
72,72,IRON AND STEEL,3346.64,3354.5,0.23
73,73,ARTICLES OF IRON OR STEEL,170.96,224.62,31.39
74,74,COPPER AND ARTICLES THEREOF.,818.51,1284.9,56.98
75,75,NICKEL AND ARTICLES THEREOF.,13.37,28.12,110.27
76,76,ALUMINIUM AND ARTICLES THEREOF.,1810.92,3341.92,84.54
77,78,LEAD AND ARTICLES THEREOF.,166.93,331.34,98.49
78,79,ZINC AND ARTICLES THEREOF.,143.77,256.64,78.51
79,80,TIN AND ARTICLES THEREOF.,2.87,3.79,32.07
80,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,5.28,14.79,179.82
81,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",26.66,26.42,-0.89
82,83,MISCELLANEOUS ARTICLES OF BASE METAL.,18.28,33.66,84.14
83,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1461.92,1964.61,34.39
84,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",1317.07,1912.74,45.23
85,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",6.83,6.88,0.73
86,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",429.0,665.81,55.2
87,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",14.47,15.61,7.9
88,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",34.95,0.01,-99.96
89,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",340.39,379.83,11.58
90,91,CLOCKS AND WATCHES AND PARTS THEREOF.,22.5,14.83,-34.1
91,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,7.11,6.25,-12.1
92,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,1.53,2.14,39.34
93,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",24.73,27.06,9.42
94,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",11.22,10.38,-7.45
95,96,MISCELLANEOUS MANUFACTURED ARTICLES.,21.48,24.2,12.68
96,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,10.21,7.16,-29.86
97,98,PROJECT GOODS; SOME SPECIAL USES.,0.34,1.11,223.2
98,99,MISCELLANEOUS GOODS.,0.09,0.02,-73.97
,,Total,42119.58,49301.34,17.05
